,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
23,1555653547789676545,2022-08-05 20:34:43+00:00,Sanjit__T,"Travon Walker really impressed me last night. The #Jaguars really hit with him:

https://t.co/ANdZApIBgx https://t.co/Ubt81dDgBY",['Jaguars'],22,2,,,travon walker really impressed last night really hit,0.5256,0.39999999999999997,0.9256,True
24,1555648582627336192,2022-08-05 20:14:59+00:00,PonteVedraGator,"As a diehard fan of the Gators and Jaguars, and avid sports-talk radio listener, today’s round of golf at Brookside was extra special getting the opportunity to host Dan Hicken and Jeff Prosser from 1010XL. @DanHicken @1010XL @Jaguars #DUUUVAL https://t.co/y6BAMm6npr",['DUUUVAL'],5,0,"[User(username='DanHicken', id=81705583, displayname='Dan Hicken', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='1010XL', id=22014993, displayname='1010 XL / 92.5 FM', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,diehard fan gators jaguars avid sports talk radio listener today round golf brookside extra special getting opportunity host dan hicken jeff prosser 1010xl,0.8402,0.10178571428571428,0.9419857142857142,True
25,1555648062210588673,2022-08-05 20:12:55+00:00,JustinTFried,"Game 6 of the Stanley Cup Finals in 2022 drew 5.8 million viewers, for reference.

That was the most watched hockey game in the US since 2019.

A random preseason game between the #Jaguars and #Raiders did essentially the same viewership. https://t.co/vd4AApamBt","['Jaguars', 'Raiders']",5,0,,,game 6 stanley cup finals 2022 drew 5 8 million viewers reference watched hockey game us since 2019 random preseason game essentially viewership,0.0,-0.34,-0.34,False
28,1555644870374588424,2022-08-05 20:00:14+00:00,TheDraftNetwork,"No. 1 overall pick Travon Walker was quite impressive in his preseason debut.

@JustinM_NFL breaks down Walker's Hall of Fame Game performance for the Jaguars.

#FrontOffice33 | #DUUUVAL

https://t.co/jE5WnbjMd3","['FrontOffice33', 'DUUUVAL']",5,1,"[User(username='JustinM_NFL', id=972371318, displayname='Justin M', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,1 overall pick travon walker quite impressive preseason debut breaks walkers hall fame game performance jaguars,0.7574,0.19999999999999998,0.9573999999999999,True
29,1555644593689051138,2022-08-05 19:59:08+00:00,gsmitter,"Seems I’ve annoyed #DetroitLions Twitter, partially by reminding one of the minions they were last in attendance last year after he trolled #JagsFans for “not filling the stadium.” Don’t worry #jaguars Twitter. You’re a much more formidable lot.","['DetroitLions', 'JagsFans', 'jaguars']",0,0,,,seems annoyed twitter partially reminding one minions last attendance last year trolled filling stadium worry twitter much formidable lot,-0.6705,-0.06,-0.7304999999999999,False
31,1555641079051034624,2022-08-05 19:45:10+00:00,Jaguars,"“We're going to have an aggressive mindset as we go.”

#DUUUVAL
https://t.co/RVo6i9xKyW",['DUUUVAL'],66,8,,,going aggressive mindset go,-0.1531,0.0,-0.1531,False
32,1555640724577738758,2022-08-05 19:43:45+00:00,LanceMedow,"Meadors &amp; Darnay Holmes were teammates at UCLA for 2 seasons (2017-18)

he's been on the practice squad &amp; active rosters for the #Vikings &amp; #Jaguars between 2019 &amp; 20 &amp; the #Browns practice squad for parts of 2021..hasn't appeared in a game since 2020..mainly special teams https://t.co/paALgFBCGi","['Vikings', 'Jaguars', 'Browns']",0,0,,,meadors amp darnay holmes teammates ucla 2 seasons 2017 18 hes practice squad amp active rosters amp 2019 amp 20 amp practice squad parts 2021 hasnt appeared game since 2020 mainly special teams,0.6597,-0.05873015873015872,0.6009698412698412,True
33,1555640547129294848,2022-08-05 19:43:03+00:00,JaguarsViews,Travon Walker Sends Clear Message Following Preseason Debut #JacksonvilleJaguars #Jaguars #Jags #GoJags https://t.co/GrWm7KhS7i,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags']",0,1,,,travon walker sends clear message following preseason debut,0.3818,0.05000000000000001,0.43179999999999996,True
35,1555635995692961793,2022-08-05 19:24:58+00:00,1010XLAG,It was great to see the #Jaguars back on the field last night. Just wish they would have gone with the throwback uniforms for Boselli in front of a national audience. Please wear more teal! #DUUUVAL https://t.co/JSy5ErpRSN,"['Jaguars', 'DUUUVAL']",16,3,,"Coordinates(longitude=-87.634643, latitude=24.396308)",great see back field last night wish would gone throwback uniforms boselli front national audience please wear teal,0.8442,0.26666666666666666,1.1108666666666667,True
36,1555634758348046343,2022-08-05 19:20:03+00:00,AMDriveTV,"(1:50 mark)

#Raiders beat the #Jaguars, showing more depth and preparation.

Sammy's over 30.5 (barely) cashed 💰.

#1 Pick Travon Walker wasn't THAT impressive.

#NFL 🏈

https://t.co/YYDcCChxLy","['Raiders', 'Jaguars', 'NFL']",1,1,,,1 50 mark beat showing depth preparation sammys 30 5 barely cashed pick travon walker wasnt impressive,-0.4023,0.525,0.12270000000000003,True
38,1555633143163518979,2022-08-05 19:13:38+00:00,AMDriveTV,"TODAY'S SHOW ☀️
8.5.2022

- #Raiders win (Travon Walker wasn't great, #Jaguars)
- #NBA jourmeyman Mike James calls Steph Curry 'one dimensional'
- Brittney Griner gets 9 years: justified?
- #Fantasy Draft: #NFL MVP 2023 

https://t.co/YYDcCChxLy","['Raiders', 'Jaguars', 'NBA', 'Fantasy', 'NFL']",1,1,,,todays show 8 5 2022 win travon walker wasnt great jourmeyman mike james calls steph curry one dimensional brittney griner gets 9 years justified draft mvp 2023,0.4949,0.6666666666666666,1.1615666666666666,True
39,1555632313534332928,2022-08-05 19:10:20+00:00,Redlandsnole11,"So the White kid from Wyoming had a bad game, correct ? #Jaguars",['Jaguars'],2,0,,,white kid wyoming bad game correct,-0.5423,-0.36666666666666664,-0.9089666666666667,False
41,1555630892458147843,2022-08-05 19:04:41+00:00,1010XL,"NOW: The @Frank_Frangie Show is LIVE from Canton!

ONE word to describe the HOF game for the #Jaguars last night?

LISTEN: 1010 AM | 92.5 FM | https://t.co/K9m8ForDVt | 1010 XL app https://t.co/qWGbtWLh6P",['Jaguars'],1,0,"[User(username='Frank_Frangie', id=460783794, displayname='Frank Frangie', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,show live canton one word describe hof game last night listen 1010 92 5 fm 1010 xl app,0.0,-0.08787878787878789,-0.08787878787878789,False
46,1555619062943711234,2022-08-05 18:17:41+00:00,GeneFrenette,The Band Be Easy lead singer Aaron Payne (R) will be performing at Tony Boselli celebration party Saturday night. Here with band manager Niko. Riding same car rental shuttle. #Jaguars https://t.co/y1YsS79Q2Z,['Jaguars'],7,0,,,band easy lead singer aaron payne r performing tony boselli celebration party saturday night band manager niko riding car rental shuttle,0.6808,0.43333333333333335,1.1141333333333332,True
47,1555617953785290752,2022-08-05 18:13:16+00:00,DFemight,I want to thank all the Jaguars fans that made the trip to Canton for the game &amp; to support me. It means the world to me &amp; my family that so many people would spend their money &amp; take their precious time to come celebrate this awesome moment with me. I love Jags fans! #DUUUVAL,['DUUUVAL'],0,0,,,want thank jaguars fans made trip canton game amp support means world amp family many people would spend money amp take precious time come celebrate awesome moment love jags fans,0.969,0.42000000000000004,1.389,True
48,1555615862819897348,2022-08-05 18:04:58+00:00,jpshadrick,"NEW @Jaguars Reporters podcast: Brian Sexton and I recap the @ProFootballHOF Game and @44Ytw making his debut, plus some memories of @TonyBoselli and what’s ahead the next two days in Canton 

#Jaguars #DUUUVAL #JAXvsLV 

Listen on ITunes here: https://t.co/ZgKBu1Irza","['Jaguars', 'DUUUVAL', 'JAXvsLV']",5,1,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ProFootballHOF', id=23632910, displayname='Pro Football Hall of Fame', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='44Ytw', id=1235650398331039746, displayname='Travon Walker', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TonyBoselli', id=25490481, displayname='Tony Boselli', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new reporters podcast brian sexton recap game making debut plus memories ahead next two days canton listen itunes,0.0,-0.08787878787878789,-0.08787878787878789,False
49,1555615648847372288,2022-08-05 18:04:07+00:00,JaguarsViews,Jaguars HC Doug Pederson won’t repeat Urban Meyer’s mistake #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/vz9O4W3FnO,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,jaguars hc doug pederson repeat urban meyer mistake,-0.34,0.0,-0.34,False
50,1555614693116592129,2022-08-05 18:00:19+00:00,WBG_Environment,"Projects in the #GlobalWildlifeProgram are conserving endangered species such as #Pangolins, #Jaguars, #Snowleopards, #Elephants, #Tigers through activities aimed at anti-poaching and trafficking, community monitoring, and demand reduction: https://t.co/u4LRIX22wk https://t.co/lfhwJaaWiB","['GlobalWildlifeProgram', 'Pangolins', 'Jaguars', 'Snowleopards', 'Elephants', 'Tigers']",10,5,,,projects conserving endangered species activities aimed anti poaching trafficking community monitoring demand reduction,-0.4215,0.0,-0.4215,False
52,1555612864727158786,2022-08-05 17:53:03+00:00,JaguarsViews,Jaguars coach Doug Pederson stresses the positives of 27-11 preseason loss to Raiders #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/6JgmRNn3Vm,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,jaguars coach doug pederson stresses positives 27 11 preseason loss raiders,-0.2263,0.0,-0.2263,False
53,1555611228847890433,2022-08-05 17:46:33+00:00,3ManRushPodcast,"*** NEW POD ALERT ***

Our #AFCSouth 2022 preview show is live and it is incredible. 

D'onta Foreman = Derrick Henry ???

#ForTheShoe talk

Hope for the #Jaguars

Does @Drew3MR keep his division winning streak alive?

#Colts #Jaguars #Titans #Texans

https://t.co/4cYLsVHI65","['AFCSouth', 'ForTheShoe', 'Jaguars', 'Colts', 'Jaguars', 'Titans', 'Texans']",4,2,"[User(username='Drew3MR', id=1521900095423266816, displayname='Drew', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new pod alert 2022 preview show live incredible donta foreman derrick henry talk hope keep division winning streak alive,0.8779,0.3545454545454546,1.2324454545454546,True
54,1555609755196002308,2022-08-05 17:40:42+00:00,FCSScout,"#Jaguars have really built something on defense. Travon Walker, Arden Key &amp; Chad Muma all looked phenomenal last night. I think people are going to line up against those guys this year &amp; be very surprised...",['Jaguars'],2,0,,,really built something defense travon walker arden key amp chad muma looked phenomenal last night think people going line guys year amp surprised,0.3947,0.15999999999999998,0.5547,True
55,1555607331400040450,2022-08-05 17:31:04+00:00,sonyaharrelljax,Loving all of @leap36’s tweets from @ProFootballHOF but especially this one #Jaguars #DUUUVAL #Noles https://t.co/5iiEmCChZx,"['Jaguars', 'DUUUVAL', 'Noles']",0,0,"[User(username='leap36', id=563674400, displayname='leroy butler', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ProFootballHOF', id=23632910, displayname='Pro Football Hall of Fame', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-87.634643, latitude=24.396308)",loving tweets especially one,0.5994,0.3,0.8994,True
57,1555604165912559616,2022-08-05 17:18:29+00:00,gmnavarra,Is it bad that I completely forgot about the @Jaguars game last night? Guess I didn’t miss much… 🤷🏻‍♀️ #DUUUVAL,['DUUUVAL'],0,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,bad completely forgot game last night guess miss much,-0.6249,-0.15999999999999998,-0.7848999999999999,False
59,1555601785477386240,2022-08-05 17:09:01+00:00,JaguarsViews,Doug Pederson Breaks Down Jaguars’ Travon Walker’s Debut: ‘He Is Going To Be Fun To Watch’ #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/b0grkChsxS,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,doug pederson breaks jaguars travon walker debut going fun watch,0.5106,0.3,0.8106,True
60,1555600773425369089,2022-08-05 17:05:00+00:00,MilwaukeeHotBuy,"Listen to ""“Healthcare Worker PTSD!” And “First Responder PTSD!” The time to address these trauma’s is NOW! "" by Grandpa Jim. ⚓ https://t.co/vFwSHCN0kf #jennifer #bills #albany #buffs #buffalo #sabres #cyj #iu #romania #jaguars #atl #mh","['jennifer', 'bills', 'albany', 'buffs', 'buffalo', 'sabres', 'cyj', 'iu', 'romania', 'jaguars', 'atl', 'mh']",0,0,,,listen healthcare worker ptsd first responder ptsd time address trauma grandpa jim,-0.4215,0.25,-0.17149999999999999,False
61,1555599626836877314,2022-08-05 17:00:27+00:00,TheJaguarsWire,"The #Jaguars fell to the Raiders Thursday in the Hall of Fame Game as the offense couldn’t really get much going. However, Travon Walker did flash.  https://t.co/bRL7Oa0yPq",['Jaguars'],0,0,,,fell raiders thursday hall fame game offense really get much going however travon walker flash,0.2263,0.0,0.2263,True
62,1555599013080186883,2022-08-05 16:58:01+00:00,JaguarsViews,"Raiders give McDaniels happy homecoming, beat Jaguars 27-11 #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/ykhrHSZjL9","['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,raiders give mcdaniels happy homecoming beat jaguars 27 11,0.5719,0.8,1.3719000000000001,True
63,1555597933164249092,2022-08-05 16:53:43+00:00,sports_hungry,"Not much to learn in the Las Vegas @Raiders win vs the @Jaguars

#NFL #NFLPreseason #FootballIsBack #HOFGame #Jaguars #RAIDERS https://t.co/4UQ4DkgAaE","['NFL', 'NFLPreseason', 'FootballIsBack', 'HOFGame', 'Jaguars', 'RAIDERS']",0,0,"[User(username='Raiders', id=16332223, displayname='Las Vegas Raiders', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,much learn las vegas win vs,0.5859,0.5,1.0859,True
64,1555597564493299717,2022-08-05 16:52:15+00:00,ProducerChari,Travon Walker is the real deal and Arden Key was a steal! #Jaguars,['Jaguars'],4,1,,,travon walker real deal arden key steal,-0.4939,0.1,-0.39390000000000003,False
65,1555596508438970371,2022-08-05 16:48:03+00:00,NFLDraftSi,"The number one overall pick did not disappoint... #DUUUVAL #Jaguars #HallofFameGame 

https://t.co/RnJ7QEl9QG","['DUUUVAL', 'Jaguars', 'HallofFameGame']",1,1,,,number one overall pick disappoint,-0.34,0.0,-0.34,False
66,1555596242490720256,2022-08-05 16:47:00+00:00,JaguarsViews,Doug Pederson Breaks Down Jaguars' Travon Walker's Debut: 'He Is Going To Be Fun To Watch' #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/ltmbUxeFxz,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,doug pederson breaks jaguars travon walkers debut going fun watch,0.5106,0.3,0.8106,True
70,1555588400408846337,2022-08-05 16:15:50+00:00,AirstreamV,Enjoy the best wait to tailgate at the @rivercityrailway! Car #12 is still available for single game rentals! Reach out to us if you’re interested 🚂  #tailgating #rivercityrailway #railway #jaguars #footballseason #followthestream  https://t.co/UZ4O6otw1I,"['tailgating', 'rivercityrailway', 'railway', 'jaguars', 'footballseason', 'followthestream']",2,1,,,enjoy best wait tailgate car still available single game rentals reach us interested,0.8807,0.26309523809523805,1.143795238095238,True
71,1555587948996726784,2022-08-05 16:14:03+00:00,JaguarKnowledge,"Imagine if Tyson Campbell was out for the Regular Season.

The Jaguars would be screwed.

#Jaguars | #DUUUVAL","['Jaguars', 'DUUUVAL']",7,0,,,imagine tyson campbell regular season jaguars would screwed,-0.4939,0.0,-0.4939,False
72,1555587938402140161,2022-08-05 16:14:00+00:00,JaguarsViews,"Jaguars lose Preseason opener, but Travon Walker wins the night #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/YBGKW7GtIK","['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,jaguars lose preseason opener travon walker wins night,0.25,0.3,0.55,True
73,1555587260141248513,2022-08-05 16:11:18+00:00,supermanwire,Doug Pederson Breaks Down Jaguars’ Travon Walker’s Debut: ‘He Is Going To Be Fun To Watch’ https://t.co/dxcT1dZ6M5 via @_john_shipley #DUUUVAL,['DUUUVAL'],0,0,"[User(username='_John_Shipley', id=797228195007385600, displayname='John Shipley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,doug pederson breaks jaguars travon walker debut going fun watch via,0.5106,0.3,0.8106,True
74,1555586480495628288,2022-08-05 16:08:13+00:00,future_decoded,"⚡

1 for 1 last night in the NFL #HOFGame Pre-Season Opener !

First of many wins coming this NFL season !

STAY TUNED !

#NFL #Sports #SportsBetting #HallofFameGame #HallOfFame #RaiderNation #Duval #JaguarsvsRaiders #Jaguars #BettingExpert https://t.co/CFdOisMgOg","['HOFGame', 'NFL', 'Sports', 'SportsBetting', 'HallofFameGame', 'HallOfFame', 'RaiderNation', 'Duval', 'JaguarsvsRaiders', 'Jaguars', 'BettingExpert']",2,0,,,1 1 last night nfl pre season opener first many wins coming nfl season stay tuned,0.5719,0.2625,0.8344,True
75,1555585547367759872,2022-08-05 16:04:30+00:00,thesportsbp,"The Hall of Fame Game between the Las Vegas Raiders and the Jacksonville Jaguars DID NOT DISAPPOINT.

Here are some takeaways we had from the game. 

#RaidersvsJaguars #Raiders #Jaguars #NFL 

https://t.co/km1JsWqMwe","['RaidersvsJaguars', 'Raiders', 'Jaguars', 'NFL']",0,0,,,hall fame game las vegas raiders jacksonville jaguars disappoint takeaways game,0.0516,-0.4,-0.34840000000000004,False
76,1555585401758302209,2022-08-05 16:03:55+00:00,DUVAL_DOOM,"That old familiar feeling of putting on the Jags gear to go out after the curb stomping. #JAGUARS FOOTBALL IS BACK, BABY! https://t.co/68NvGNYhMS",['JAGUARS'],12,0,,,old familiar feeling putting jags gear go curb stomping football back baby,0.128,0.15833333333333333,0.28633333333333333,True
