,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
15,1569463251578290176,2022-09-12 23:09:33+00:00,leewatson904,At this point I’ll just stop watching football or just find another team #Jaguars #DUUUVAL 😂😂😂😂 https://t.co/7wQUogNMl3,"['Jaguars', 'DUUUVAL']",3,1,,"Coordinates(longitude=-87.634643, latitude=24.396308)",point stop watching football find another team,-0.296,0.0,-0.296,False
16,1569461173346500612,2022-09-12 23:01:17+00:00,JaguarsViews,Travon Walker kept a promise to his dad with his Week 1 interception #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/ricMQbSjnh,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,travon walker kept promise dad week 1 interception,0.3182,0.0,0.3182,True
17,1569461138127204352,2022-09-12 23:01:09+00:00,jaxfair,"#Duuuval, #Jaguars game week has finally arrived!

The @Colts visit the Bold City this Sunday to take on your @Jaguars!

Jacksonville Fairgrounds parking passes are still available and can be purchased below.

🐆: https://t.co/7uLjlieD3Y https://t.co/QVWIyO5fiG","['Duuuval', 'Jaguars']",1,0,"[User(username='Colts', id=180884045, displayname='Indianapolis Colts', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,game week finally arrived visit bold city sunday take jacksonville fairgrounds parking passes still available purchased,0.3818,0.08333333333333333,0.4651333333333333,True
19,1569456298147848192,2022-09-12 22:41:55+00:00,DrFinchDVUSD,Boulder Creek HS girls @BCHS_DVUSD @boulder_high @DVUSD #volleyball getting ready for Valley Vista. #Jaguars https://t.co/3eW9nExvRa,"['volleyball', 'Jaguars']",1,0,"[User(username='BCHS_DVUSD', id=906224314810155008, displayname='Boulder Creek High', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='boulder_high', id=1171230610397908992, displayname='Boulder Creek High School Girls Volleyball', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DVUSD', id=41467249, displayname='Deer Valley Unified School District', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,boulder creek hs girls getting ready valley vista,0.3612,0.2,0.5612,True
20,1569455691575820289,2022-09-12 22:39:30+00:00,Ebreo_Travels,"#Jaguars Twitter, the conversations I had with y’all yesterday meant a lot to me, love y’all and appreciate the support you have shown @ericvdunn &amp; I as we look to make an impact in the lives of kids all over country… #DUUUVAL is our roots 💯🤙🏼 https://t.co/vrYm0cU4ui","['Jaguars', 'DUUUVAL']",18,4,"[User(username='ericvdunn', id=413213031, displayname='Rev. Eric Dunn', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,twitter conversations yesterday meant lot love appreciate support shown amp look make impact lives kids country roots,0.8625,0.5,1.3625,True
21,1569454320533540867,2022-09-12 22:34:03+00:00,puk32ellers,"@patlarson1 Really? That's super cool. Yeah, him being a Georgia Bulldog national champion and then first overall pick of the #Jaguars puts him near the top of my list of players to root for!",['Jaguars'],1,0,"[User(username='patlarson1', id=42836781, displayname='Patrick Larson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,really thats super cool yeah georgia bulldog national champion first overall pick puts near top list players root,0.9279,0.24761904761904763,1.1755190476190476,True
22,1569453768214982658,2022-09-12 22:31:52+00:00,Russellmania621,"The #Commanders were 60% passing plays to 40% rushing plays in terms of execution on Sunday vs. #Jaguars . Calls are different, so we always have to provide context ....

Last year, they were 55.4% pass attempts including sacks &amp; 44.5% rushing attempts. @Commanders #NFL https://t.co/KZ09ozJo1u","['Commanders', 'Jaguars', 'NFL']",3,0,"[User(username='Commanders', id=36375662, displayname='Washington Commanders', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,60 passing plays 40 rushing plays terms execution sunday vs calls different always provide context last year 55 4 pass attempts including sacks amp 44 5 rushing attempts,0.4588,0.0,0.4588,True
24,1569452306307125256,2022-09-12 22:26:03+00:00,DrFinchDVUSD,The Boulder Creek HS @BCHS_DVUSD and Maricopa @maricopacounty joint Community Library/Media Center is all done! #Bond dollars at work. #Jaguars https://t.co/OS9vcjeLJt,"['Bond', 'Jaguars']",4,0,"[User(username='BCHS_DVUSD', id=906224314810155008, displayname='Boulder Creek High', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='maricopacounty', id=119502308, displayname='Maricopa County', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,boulder creek hs maricopa joint community library media center done dollars work,0.0,-0.1,-0.1,False
25,1569447502688186369,2022-09-12 22:06:58+00:00,SSN_GOD_,@dfilaroski @Jaguars Gotta stop babying him. You guys are really gonna do that again this season? #Jaguars https://t.co/2GAusFnsn7,['Jaguars'],0,0,"[User(username='dfilaroski', id=16263732, displayname='Doug Filaroski', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,gotta stop babying guys really gonna season,-0.296,0.2,-0.09599999999999997,False
26,1569446128164442113,2022-09-12 22:01:30+00:00,Russellmania621,"#Commanders were given an overall grade of 67.6/100 by @PFF for their win over #Jaguars.

They got a 71.4 on offense, a 68.7 in the passing game, a 69.2 in pass blocking, a 72.7 for receiving/pass routes, a 55.7 in rushing and a 65.6 on run blocking. 

Again, grades out of 100. https://t.co/cTm4l2oLM6","['Commanders', 'Jaguars']",4,0,"[User(username='PFF', id=87954771, displayname='PFF', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,given overall grade 67 6 100 win got 71 4 offense 68 7 passing game 69 2 pass blocking 72 7 receiving pass routes 55 7 rushing 65 6 run blocking grades 100,-0.34,0.13333333333333333,-0.2066666666666667,False
27,1569444786746322945,2022-09-12 21:56:10+00:00,JustCeceSports,"#NFL Teams Without A Super Bowl Win 👀 who do you think can change their fate this season? 👇🏽
#Bengals
#Bills
#Browns 
#Cardinals 
#Chargers
#Falcons
#Jaguars 
#Lions 
#Panthers 
#Texans 
#Titans  
#Vikings","['NFL', 'Bengals', 'Bills', 'Browns', 'Cardinals', 'Chargers', 'Falcons', 'Jaguars', 'Lions', 'Panthers', 'Texans', 'Titans', 'Vikings']",6,0,,,teams without super bowl win think change fate season,-0.7366,0.5666666666666667,-0.16993333333333338,False
28,1569442854988320769,2022-09-12 21:48:30+00:00,Jaguars,"Not so fast! Don't scroll past without wishing JaMycal Hasty a happy birthday 🎉

@FISGlobal | #DUUUVAL https://t.co/iIdr8ySYNq",['DUUUVAL'],360,22,"[User(username='FISGlobal', id=80619946, displayname='FIS', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,fast dont scroll past without wishing jamycal hasty happy birthday,0.465,0.25,0.7150000000000001,True
29,1569442777024577537,2022-09-12 21:48:11+00:00,soowhan0107,"#Vintage #Halloween, Skull Car Coasters, Creepy Vibes,̡ Halloween Car Accessory 👍

#holditdown #dejalotodo #webcast #cpe #webinar #cybersecurity #koopatroop #jaguars 

https://t.co/aj9mDPfvAW","['Vintage', 'Halloween', 'holditdown', 'dejalotodo', 'webcast', 'cpe', 'webinar', 'cybersecurity', 'koopatroop', 'jaguars']",1,1,,,skull car coasters creepy vibes halloween car accessory,0.0,-0.5,-0.5,False
31,1569440570803892224,2022-09-12 21:39:25+00:00,EverettJE,Thanks news4jax for not ridiculing #Jaguars fans for being upset like so many Jags media is doing today...https://t.co/vHDiTAuQrG,['Jaguars'],0,0,,,thanks news4jax ridiculing fans upset like many jags media today,-0.0,0.35,0.35,True
32,1569439459535654914,2022-09-12 21:35:00+00:00,jaxdotcom,"The no-panic zone: Despite the frustration of Sunday's loss in Washington, there's a sense of progress around the #Jaguars, based on the strong response emerging from halftime. https://t.co/uVh06zBBcZ",['Jaguars'],2,0,,,panic zone despite frustration sundays loss washington theres sense progress around based strong response emerging halftime,0.7443,0.4333333333333333,1.1776333333333333,True
33,1569436434268028929,2022-09-12 21:22:59+00:00,RudeKenny,🔴 LIVE PODCAST: S2 Epidose 1: Jaguars vs Commanders Week 1 2022-23 Season on @Spreaker #commanders #jaguars #nfl #week1 #wentz https://t.co/OpKNu3gJ4I,"['commanders', 'jaguars', 'nfl', 'week1', 'wentz']",0,0,"[User(username='spreaker', id=53469538, displayname='Spreaker', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,live podcast s2 epidose 1 jaguars vs commanders week 1 2022 23 season,0.0,0.13636363636363635,0.13636363636363635,True
34,1569436190570590209,2022-09-12 21:22:01+00:00,JaguarsViews,"Indianapolis Colts vs. Jacksonville Jaguars picks, predictions: Who wins NFL Week 2 game? #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/hMckkV2vST","['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",2,0,,,indianapolis colts vs jacksonville jaguars picks predictions wins nfl week 2 game,0.5719,-0.05000000000000002,0.5218999999999999,True
35,1569433422451572737,2022-09-12 21:11:01+00:00,JaguarsViews,"No-panic zone: Jaguars coaches, players remained calm in rallying from first-half deficit #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/du69elcrvf","['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,panic zone jaguars coaches players remained calm rallying first half deficit,-0.5719,0.1277777777777778,-0.4441222222222222,False
36,1569431823033290752,2022-09-12 21:04:39+00:00,wjhsd,"Kudos to the @TJHSJaguars golf team on winning the Big South Tournament! The #Jaguars defeated seven other squads to win the title at @butlers_golf Course. Great job, Jaguars! #WJHSD #WErTJ https://t.co/vPctbb7WEd","['Jaguars', 'WJHSD', 'WErTJ']",13,1,"[User(username='TJHSJaguars', id=1024692203141181441, displayname='TJHSJaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='butlers_golf', id=1561707757891461120, displayname=""Butler's Golf Course"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,kudos golf team winning big south tournament defeated seven squads win title course great job jaguars,0.91,0.525,1.435,True
38,1569431149738426370,2022-09-12 21:01:59+00:00,JaguarsViews,"Biggest takeaways from Week 1 | Jaguars Happy Hour | Monday, September 12 #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/o0yHg9EKaV","['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,biggest takeaways week 1 jaguars happy hour monday september 12,0.5719,0.8,1.3719000000000001,True
39,1569430831944327168,2022-09-12 21:00:43+00:00,RedZoneLayton,#Jaguars released OL Nick Ford and LB Grant Morgan,['Jaguars'],0,0,,,released ol nick ford lb grant morgan,0.3612,0.0,0.3612,True
40,1569430365680320517,2022-09-12 20:58:52+00:00,Jaguars,"5 key plays that defined Week 1 at Washington.

#DUUUVAL 
https://t.co/8y7t2clrfQ",['DUUUVAL'],37,5,,,5 key plays defined week 1 washington,0.25,0.0,0.25,True
41,1569430330402111488,2022-09-12 20:58:44+00:00,ACwishtv,"#Colts MONDAY! 

We’re LIVE from Complex. Our INSIDER @zkeefer joins me with the latest on team. 

• Do they move on from their kicker
• Matt Ryan’s play Week 1 
• How big is Sunday’s game vs. #Jaguars 

See you from 5pm - 7pm on @WISH_TV https://t.co/iA0Vpotw12","['Colts', 'Jaguars']",1,3,"[User(username='zkeefer', id=37568810, displayname='Zak Keefer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='WISH_TV', id=16285710, displayname='WISH-TV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,monday live complex insider joins latest team move kicker matt ryan play week 1 big sunday game vs see 5pm 7pm,0.34,-0.012727272727272731,0.32727272727272727,True
42,1569430322818990080,2022-09-12 20:58:42+00:00,5northbolt,"🥺 Don’t get left behind! 
Book a ride and Ride with us! 

https://t.co/PZn0zth8fq 

#ridewithus #football #sofistadium #tailgate #roundtrip #partybus #boltup #chargers #jaguars #broncos #seahawks #chiefs #dolphins #titans #rams #bills #sandiego #losangeles #oceanside #fanunity https://t.co/3IEnbvbCF6","['ridewithus', 'football', 'sofistadium', 'tailgate', 'roundtrip', 'partybus', 'boltup', 'chargers', 'jaguars', 'broncos', 'seahawks', 'chiefs', 'dolphins', 'titans', 'rams', 'bills', 'sandiego', 'losangeles', 'oceanside', 'fanunity']",5,4,,"Coordinates(longitude=-117.282538, latitude=32.53962)",get left behind book ride ride us,0.0,-0.2,-0.2,False
45,1569424704687030277,2022-09-12 20:36:22+00:00,NickElenis,"With week 3 being a bloodbath, this game vs. the Colts has quickly become a must win; that stinks. #Jaguars",['Jaguars'],0,0,,,week 3 bloodbath game vs colts quickly become must win stinks,0.4215,0.033333333333333354,0.4548333333333333,True
46,1569422349862146050,2022-09-12 20:27:01+00:00,JaguarsViews,Jaguars snap counts from Week 1 loss to Commanders #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFan https://t.co/4ldacknQKO,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFan']",0,0,,,jaguars snap counts week 1 loss commanders,-0.3182,0.0,-0.3182,False
49,1569419584439975938,2022-09-12 20:16:01+00:00,JaguarsViews,Jaguars snap counts from Week 1 loss to Commanders #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/FI6IsvTznI,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,jaguars snap counts week 1 loss commanders,-0.3182,0.0,-0.3182,False
50,1569419409663397890,2022-09-12 20:15:20+00:00,SchaufDS,"#Jaguars 1st-round LB Devin Lloyd played 90% of snaps in Sunday's loss to Washington and delivered a team-high 11 tackles (8 solo).

EDGE Travon Walker led his position at 83% playing time (1 snap more than Josh Allen) and delivered a sack. #IDPHits https://t.co/7bRplS0eXr","['Jaguars', 'IDPHits']",2,0,,,1st round lb devin lloyd played 90 snaps sundays loss washington delivered team high 11 tackles 8 solo edge travon walker led position 83 playing time 1 snap josh allen delivered sack,0.2263,-0.020000000000000004,0.20629999999999998,True
52,1569417637389602816,2022-09-12 20:08:17+00:00,olliebryce_,"We went to see the @Jaguars play here in DC yesterday. It was such a great game. Even tho we lost, we had a great time. It nice to have a lil bit of home here with us. The fans didn’t disappoint 😂 #DUUUVAL https://t.co/3vc7NrMPnF",['DUUUVAL'],8,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,went see play dc yesterday great game even tho lost great time nice lil bit home us fans disappoint,0.8555,0.45000000000000007,1.3055,True
55,1569414804976140288,2022-09-12 19:57:02+00:00,RobinsLucas,#Colts #Texans #Jaguars &amp; #Titans fans… we aren’t the only division without a win yet https://t.co/LzKQ1t7fVg,"['Colts', 'Texans', 'Jaguars', 'Titans']",7,1,,,amp fans division without win yet,-0.4717,0.8,0.32830000000000004,True
57,1569413966941790208,2022-09-12 19:53:42+00:00,downingcounty,HOW MANY MORE YEARS ARE WE GOING TO HAVE TO TOLERATE A LOSING TEAM??? #JAGUARS  https://t.co/mzlIqXhg4c;;;,['JAGUARS'],1,0,,,many years going tolerate losing team,-0.3818,0.5,0.11820000000000003,True
59,1569412699507036160,2022-09-12 19:48:40+00:00,Killacamron86,"Tell me why no one in the #AFCSouth won a game and 2 of these teams played each other #NFLTwitter #NFLKickoff2022 
#NFL #Texans  #Colts #Titans #Jaguars https://t.co/Y2is9PDPIL","['AFCSouth', 'NFLTwitter', 'NFLKickoff2022', 'NFL', 'Texans', 'Colts', 'Titans', 'Jaguars']",0,0,,,tell one game 2 teams played,0.34,-0.4,-0.06,False
61,1569411010846494721,2022-09-12 19:41:57+00:00,JvilleJaguars,"Got to think that Little and Shatley start getting some serious looks at LG in practice.  

Don't think Pederson will have a super short leash with Bartch, but yesterday was horrible on left side of OL. #Jaguars https://t.co/Z86EN1LuY0",['Jaguars'],0,0,,,got think little shatley start getting serious looks lg practice dont think pederson super short leash bartch yesterday horrible left side ol,-0.7873,-0.19791666666666666,-0.9852166666666666,False
62,1569409260714442753,2022-09-12 19:35:00+00:00,jaxdotcom,"Change just one of a few things Sunday, Gene Frenette writes, and the #Jaguars’ plane ride home from near the nation’s capital would have been one of the most rewarding victories in recent memory.
 https://t.co/j6PcWnUFNo",['Jaguars'],2,2,,,change one things sunday gene frenette writes plane ride home near nation capital would one rewarding victories recent memory,0.5267,0.19999999999999998,0.7266999999999999,True
64,1569407026609930242,2022-09-12 19:26:07+00:00,TheJaguarsWire,The #Jaguars added some beef up front on both sides of the ball after signing two seasoned veterans on Monday.  https://t.co/HICOC902Ry,['Jaguars'],1,0,,,added beef front sides ball signing two seasoned veterans monday,0.0,0.25,0.25,True
66,1569405214226006019,2022-09-12 19:18:55+00:00,supermanwire,Jaguars snap counts from Week 1 loss to Commanders https://t.co/9Q0yx0Qus7 via @thejaguarswire #DUUUVAL,['DUUUVAL'],0,0,"[User(username='TheJaguarsWire', id=814497268539789315, displayname='The Jaguars Wire', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,jaguars snap counts week 1 loss commanders via,-0.3182,0.0,-0.3182,False
67,1569404250857275398,2022-09-12 19:15:06+00:00,EugeneFrenette,https://t.co/xCXFwPOvCg has made #Jaguars K Riley Patterson as the favorite to be first NFL kicker cut with 25% chance at +300.,['Jaguars'],0,0,,,made k riley patterson favorite first nfl kicker cut 25 chance 300,0.4404,0.375,0.8154,True
68,1569403764284555265,2022-09-12 19:13:10+00:00,DraftHistory,"None of the QBs selected in the 2022 NFL Draft threw a passed during Week 1. Five QBs picked in 2021 played: #Bears Justin Fields won; #Texans Davis Mills tied; #Jaguars Trevor Lawrence, #Patriots Mac Jones &amp; #49ers Trey Lance lost. #Jets Zach Wilson sat out while injured. https://t.co/ITBY8cNqcU","['Bears', 'Texans', 'Jaguars', 'Patriots', '49ers', 'Jets']",0,0,,,none qbs selected 2022 nfl draft threw passed week 1 five qbs picked 2021 played justin fields davis mills tied trevor lawrence mac jones amp trey lance lost zach wilson sat injured,-0.3818,0.0,-0.3818,False
69,1569403217468968961,2022-09-12 19:10:59+00:00,1010XL,"#Jaguars fans: Your first reaction to Sunday's game?

Feel better or worse about the team now at 0-1? https://t.co/ktzVPMBcLM",['Jaguars'],0,0,,,fans first reaction sundays game feel better worse team 0 1,-0.0516,-0.012500000000000011,-0.06410000000000002,False
