,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
24,1558547048433127425,2022-08-13 20:12:27+00:00,Schultzycast,"Day 8 - @SouthAlabamaFB Fall Camp - Offense Overcomes Slow Start in #Jaguars First Scrimmage of Camp.

@Featuring @KaneWommack @dtrott_ @carterbradley10 @master0wayne @Kvng_Yam @brockhigdon75 

@1055wnsp @Mark_Heim @ShirvanianLee @DougKonkel @JagsJungle247 @SouthAlabama https://t.co/KZhKeYdbOP",['Jaguars'],22,6,"[User(username='SouthAlabamaFB', id=41030914, displayname='South Alabama Football 🏈', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Featuring', id=17480501, displayname='Featuring', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KaneWommack', id=19727314, displayname='Kane Wommack', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dtrott_', id=3352667787, displayname='D.Trott⚡️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='carterbradley10', id=3051736185, displayname='Carter Bradley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='master0wayne', id=1728451188, displayname='Jalen Wayne', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Kvng_Yam', id=982422949608206336, displayname='Yam Banks', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='brockhigdon75', id=3118984622, displayname='Brock Higdon', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='1055wnsp', id=1093544067219292161, displayname='105.5 WNSP', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Mark_Heim', id=811965810, displayname='Mark Heim', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ShirvanianLee', id=1516430769429823489, displayname='lee shirvanian', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DougKonkel', id=116021470, displayname='Doug Konkel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JagsJungle247', id=919178238, displayname='Jags Jungle', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SouthAlabama', id=160648260, displayname='South Alabama Athletics‼️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,day 8 fall camp offense overcomes slow start first scrimmage camp,-0.25,-0.025000000000000022,-0.275,False
25,1558544418331820034,2022-08-13 20:02:00+00:00,MC_Social_Club,"🔜THE FIRST 2.000/10.000🐆 FOR FREE!!! 
https://t.co/qJQE70xzIo

#NFT #nfts #collection #opensea #eth #crypto #Collectibles #JAGUAR #jaguars #FreeMint #free https://t.co/ucGqMNdPNJ","['NFT', 'nfts', 'collection', 'opensea', 'eth', 'crypto', 'Collectibles', 'JAGUAR', 'jaguars', 'FreeMint', 'free']",3,0,,,first 2 000 10 000 free,0.5106,0.325,0.8356000000000001,True
27,1558543920249901062,2022-08-13 20:00:01+00:00,IndyJaguars,"Plan the most EPIC Bachelor Party H-E-R-E!

.
.
.
#BachelorParty #Fun #Jaguars #Indy #GentlemansClub https://t.co/QNi6Ovk2po","['BachelorParty', 'Fun', 'Jaguars', 'Indy', 'GentlemansClub']",1,1,,,plan epic bachelor party h e r e,0.4019,0.1,0.5019,True
28,1558542770855452673,2022-08-13 19:55:27+00:00,DiBiaseLOE,"I’m gonna take the #Jaguars to cover a lot this year I think 

Doug Pederson and Trevor Lawrence are going to have that team competitive",['Jaguars'],6,0,,,gonna take cover lot year think doug pederson trevor lawrence going team competitive,0.1779,0.0,0.1779,True
29,1558542417468563457,2022-08-13 19:54:03+00:00,OneKumar_NFL,"I always thought the whole “Engram can’t catch the ball” thing was a bit overblown, felt like structure and QB played into it a lot more than just blaming the player. Penderson and Lawrence could turn Engram into the next Ertz. #Jaguars",['Jaguars'],1,0,,,always thought whole engram catch ball thing bit overblown felt like structure qb played lot blaming player penderson lawrence could turn engram next ertz,0.1779,0.1,0.27790000000000004,True
31,1558541768517468160,2022-08-13 19:51:28+00:00,OneKumar_NFL,"Watching Engram at the Combine running drills was just incredible, looked like a WR. Talent is there. #Jaguars https://t.co/F69Lz59g7i",['Jaguars'],0,0,,,watching engram combine running drills incredible looked like wr talent,0.6486,0.9,1.5486,True
32,1558535918713294848,2022-08-13 19:28:13+00:00,SportsGrind_Don,"#Jaguars top graded defensive players vs. the Browns

Safety Rayshawn Jenkins   90.6
DE De’Shaan Dixon  77.7
NT Jay Tufele  76.0
DL Adam Gotsis 75.9
OLB Travon Walker 73.7
DL Raequan Williams 72.8",['Jaguars'],40,6,,,top graded defensive players vs browns safety rayshawn jenkins 90 6 de de shaan dixon 77 7 nt jay tufele 76 0 dl adam gotsis 75 9 olb travon walker 73 7 dl raequan williams 72 8,0.5719,0.5,1.0718999999999999,True
33,1558534314199060480,2022-08-13 19:21:51+00:00,SportsGrind_Don,"Per PFF, the #Jaguars’ top graded players vs. the Browns were as follows: 

OG Brandon Scherff  84.2
WR Zay Jones  77.3
TE Chris Manhertz  76.8
OG Benzschawel  76.2
QB Trevor Lawrence  70.8

Scherff is already showing up for the Jags in his first game taking the field.",['Jaguars'],167,18,,,per pff top graded players vs browns follows og brandon scherff 84 2 wr zay jones 77 3 te chris manhertz 76 8 og benzschawel 76 2 qb trevor lawrence 70 8 scherff already showing jags first game taking field,0.2023,0.11666666666666665,0.3189666666666667,True
34,1558533604925374464,2022-08-13 19:19:02+00:00,raw_chili,"After the starters left the game, this hot mic was the highlight 
 
https://t.co/C00RanKI3I
 
#AmericanFootballConference #AmericanFootballConferenceSouthDivision #Florida #Football #Jacksonville #JacksonvilleJaguars #Jaguars #NationalFootballLeague #NFL https://t.co/IFtHA4uggf","['AmericanFootballConference', 'AmericanFootballConferenceSouthDivision', 'Florida', 'Football', 'Jacksonville', 'JacksonvilleJaguars', 'Jaguars', 'NationalFootballLeague', 'NFL']",0,0,,,starters left game hot mic highlight,0.34,-0.05000000000000001,0.29000000000000004,True
36,1558525839557464064,2022-08-13 18:48:10+00:00,_John_Shipley,"What I saw during last night's #Jaguars game. 

- Trevor Lawrence's fit in Doug Pederson's offense is crystal clear
- Travon Walker: still looks good 
- Deshaun Watson is a guppyman https://t.co/9B4w9u0vn8",['Jaguars'],64,4,,,saw last nights game trevor lawrences fit doug pedersons offense crystal clear travon walker still looks good deshaun watson guppyman,0.7184,0.15999999999999998,0.8784000000000001,True
38,1558522043141746688,2022-08-13 18:33:05+00:00,dickardgreen,"I’d rather see Beathard/Perry over Trash Luton! How can you evaluate other Offensive players when you got a QB who can’t even get them the ball!. 

Cut Luton already! #Jaguars",['Jaguars'],0,0,,,rather see beathard perry trash luton evaluate offensive players got qb even get ball cut luton already,-0.6249,0.0,-0.6249,False
40,1558517605375377409,2022-08-13 18:15:27+00:00,RickMAllison,They do not like people of faith. That’s the problem. #tebow #Jaguars https://t.co/UJVF5q5BgX,"['tebow', 'Jaguars']",1,0,,,like people faith problem,0.3818,0.0,0.3818,True
41,1558514158911496194,2022-08-13 18:01:45+00:00,SportsGrind_Don,"It’s looking like Walker not only has potential as a pass rusher, but he’s one of those players who could change the whole mood of a run game. RBs are going to get tired of getting hit by him throughout games if he continues to look like the player we’ve seen so far.

#Jaguars",['Jaguars'],103,7,,,looking like walker potential pass rusher one players could change whole mood run game rbs going get tired getting hit throughout games continues look like player seen far,0.2732,-0.10000000000000002,0.17319999999999997,True
46,1558501265352450048,2022-08-13 17:10:31+00:00,HaysCarlyon,Last night was a good night for the #Jaguars https://t.co/csPtMcxGRO,['Jaguars'],14,0,,,last night good night,0.4404,0.35,0.7904,True
49,1558498241917992963,2022-08-13 16:58:31+00:00,ethansznlol,My Unbiased 2022 #Jaguars Record Prediction. #duval #nfl https://t.co/9GdE6XH8Cj,"['Jaguars', 'duval', 'nfl']",0,0,,,unbiased 2022 record prediction,-0.0258,0.0,-0.0258,False
50,1558498114218115073,2022-08-13 16:58:00+00:00,JaguarsViews,Bill O’Brien should be first in line for the next CFB head coaching job #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/kgsYmqH3HG,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,bill brien first line next cfb head coaching job,0.0,0.125,0.125,True
51,1558497789239332864,2022-08-13 16:56:43+00:00,Idzevik1,Definitely excited for what is to come with this new #Jaguars team. Defense &amp; Offense lookin like it was back in 2017. Or dare I say even better :P,['Jaguars'],0,0,,,definitely excited come new team defense amp offense lookin like back 2017 dare say even better p,0.8402,0.25284090909090906,1.093040909090909,True
54,1558492952892145670,2022-08-13 16:37:30+00:00,KC_Hahey,"New year, new vibe! 💨 

#DUUUVAL #Jacksonville #Jaguars #NFL #NewVibe #Smoke #DTWD #PreGame https://t.co/waYT9U7xFi","['DUUUVAL', 'Jacksonville', 'Jaguars', 'NFL', 'NewVibe', 'Smoke', 'DTWD', 'PreGame']",97,12,,"Coordinates(longitude=-81.63773256887816, latitude=30.32392254270548)",new year new vibe,0.0,0.13636363636363635,0.13636363636363635,True
55,1558490091386961921,2022-08-13 16:26:07+00:00,ColoradoCards_,"One of my favorite cards for sure, immaculate has to be one of the best sets out there. #whodoyoucollect #thehobby #laviska #shenault #duuuval #jaguars #cubuffs #buffs 

Shoutout @SlobbyH for the great card! https://t.co/XmskBeglRX","['whodoyoucollect', 'thehobby', 'laviska', 'shenault', 'duuuval', 'jaguars', 'cubuffs', 'buffs']",1,0,"[User(username='SlobbyH', id=1296585027484913664, displayname='Chad Scott (SlobbyHobby)', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,one favorite cards sure immaculate one best sets shoutout great card,0.9274,0.7,1.6274,True
57,1558487756799709185,2022-08-13 16:16:51+00:00,nappyxrasta,Homeboy said @Jaguars #Jaguars will win 8 games this yr. 😂 😆 #NFL https://t.co/IuBvpO6Cf8,"['Jaguars', 'NFL']",0,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,homeboy said win 8 games yr,0.5859,0.8,1.3859,True
60,1558484775815487488,2022-08-13 16:05:00+00:00,jaxdotcom,"On Friday night at TIAA Bank Field, the #Jaguars' first-round Trevor-Travis tandem was finally reunited — and, Gene Frenette writes, this moment felt so good for Jags fans. https://t.co/soAaf6dVn3",['Jaguars'],2,2,,,friday night tiaa bank field first round trevor travis tandem finally reunited gene frenette writes moment felt good jags fans,0.4404,0.1875,0.6279,True
61,1558484446155837440,2022-08-13 16:03:41+00:00,JaguarsViews,Etienne sees a lot of action in his first game back from injury #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/Hwn3y651kk,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,etienne sees lot action first game back injury,-0.4215,-0.012500000000000011,-0.434,False
62,1558483520418455552,2022-08-13 16:00:01+00:00,Stripclubexperi,"14 showgirls &amp; just one night to see them, tonight! How about the smallest?

@Lilcutie_c at #RedLeopard #SatelliteBeach FL

#Shortcake at @LittleDsLV

@TinyTexie at #Jaguars #Odessa TX

#FeatureEntertainer appearances at USA #StripClubs are on our website: https://t.co/gNYKQ6k61N https://t.co/WXwZzrCvjC","['RedLeopard', 'SatelliteBeach', 'Shortcake', 'Jaguars', 'Odessa', 'FeatureEntertainer', 'StripClubs']",4,3,"[User(username='Lilcutie_c', id=1330115420888686592, displayname='Isabel Love', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LittleDsLV', id=1679681280, displayname='Little Darlings Las Vegas', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TinyTexie', id=979494698950758400, displayname='TinyTexie', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,14 showgirls amp one night see tonight smallest fl tx appearances usa website,0.3612,0.0,0.3612,True
65,1558478063536689152,2022-08-13 15:38:20+00:00,Booming_Ballies,@swaggy_t1 YOUR FAST AF😧 🐆💪.  Looking hard to tackle 🦾and so happy for you to be back on a football🏈field.. ESPECIALLY for the Jacksonville Jaguars 🐆 😎✊💪 #weback #DTWD #DUUUVAL #one #TheOne #number1 #FAST #football #Proudfan,"['weback', 'DTWD', 'DUUUVAL', 'one', 'TheOne', 'number1', 'FAST', 'football', 'Proudfan']",0,0,"[User(username='swaggy_t1', id=2653998533, displayname='Travis Etienne Jr⁶𓅓', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,fast af looking hard tackle happy back football field especially jacksonville jaguars,0.5106,0.14166666666666666,0.6522666666666668,True
66,1558476814141591559,2022-08-13 15:33:22+00:00,Booming_Ballies,#DUUUVAL Trevor Lawrence looking incredible!! #NFL @Trevorlawrencee So much Respect ✊ for you and the @Jaguars for your performance last night &amp; all your hard work every single day/night. #DTWD #proudFan 🐆🐆🐆🐆🐆 https://t.co/rc7BMh9tz1,"['DUUUVAL', 'NFL', 'DTWD', 'proudFan']",6,0,"[User(username='Trevorlawrencee', id=1416537146, displayname='Trevor Lawrence', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,trevor lawrence looking incredible much respect performance last night amp hard work every single day night,0.4019,0.1473809523809524,0.5492809523809523,True
67,1558476376549822468,2022-08-13 15:31:37+00:00,supermanwire,Jaguars sharp when it matters: Starters flash potential in 2nd preseason game https://t.co/gJesRxOWqN via @Sports4Jax #DUUUVAL,['DUUUVAL'],0,0,"[User(username='Sports4Jax', id=33639174, displayname='News4Jax Sports', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,jaguars sharp matters starters flash potential 2nd preseason game via,0.0258,-0.13125,-0.10545,False
68,1558475351352782848,2022-08-13 15:27:33+00:00,Micahson55,"🚨NEW EPISODE ALERT🚨

Football’s back! Preseason is here and we have football till February!

✅Go Home AB
✅Would You Stay/Would You Go
✅#Raiders/#Jaguars Recap
@_AndyMac2_ @DraftKings 

🎧

https://t.co/gvPURiuIgi

👇🏻Promo Code TPPN #DraftKingsNFT 

https://t.co/dWHCJxFlH7","['Raiders', 'Jaguars', 'DraftKingsNFT']",2,2,"[User(username='_AndyMac2_', id=1329137762402852867, displayname='Andy McDonald', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DraftKings', id=296520276, displayname='DraftKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new episode alert football back preseason football till february go home ab would stay would go recap promo code tppn,0.296,0.06818181818181818,0.36418181818181816,True
