,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
14,1589743376466817024,2022-11-07 22:15:31+00:00,_John_Shipley,"#Jaguars 27, Raiders 20: Doug Pederson Saw Trevor Lawrence Take ‘A Step in the Right Direction’ https://t.co/5ViZblxvNv",['Jaguars'],11,2,,,27 raiders 20 doug pederson saw trevor lawrence take step right direction,0.0,0.2857142857142857,0.2857142857142857,True
15,1589743220489351168,2022-11-07 22:14:54+00:00,_John_Shipley,"#Jaguars 27, Raiders 20: Game Balls https://t.co/PUyriDIc9b",['Jaguars'],4,0,,,27 raiders 20 game balls,0.0,-0.4,-0.4,False
17,1589742836664061953,2022-11-07 22:13:22+00:00,Bestmrfootball,"🏈 NFL Draft Prospect: Tyson Campbell, Cornerback, Georgia with Vincent T... https://t.co/Wy3fjNrH3i via @YouTube #jaguars",['jaguars'],0,0,"[User(username='YouTube', id=10228272, displayname='YouTube', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,nfl draft prospect tyson campbell cornerback georgia vincent via,0.296,0.0,0.296,True
18,1589742491338772482,2022-11-07 22:12:00+00:00,JaguarsViews,'It's a new season': Jaguars look to sustain momentum following 27-20 victory over Raiders #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/iVFsFdEQ8X,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",1,1,,,new season jaguars look sustain momentum following 27 20 victory raiders,0.0,0.06818181818181818,0.06818181818181818,True
22,1589736995764461569,2022-11-07 21:50:10+00:00,JaguarsViews,UF-Georgia game marred by antisemitic message projected onto stadium #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/dHdAR1tWsK,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,uf georgia game marred antisemitic message projected onto stadium,0.0,-0.4,-0.4,False
23,1589736708320690176,2022-11-07 21:49:01+00:00,1010XL,"Major news today in the AFC South.

The #Colts have fired head coach Frank Reich.

What do you think about this move #Jaguars fans? https://t.co/RpcyIBaj9W","['Colts', 'Jaguars']",1,0,,,major news today afc south fired head coach frank reich think move fans,-0.5574,0.0625,-0.4949,False
24,1589735847116804097,2022-11-07 21:45:36+00:00,JeffKerrCBS,"Doug Pederson passed Urban Meyer Sunday for 5th place on the #Jaguars all-time wins list.

Pederson has 3 wins. Meyer has 2. 

Next up Gus Bradley (14 wins). 

#Jaguars #DUUUVAL https://t.co/Nk2fnyUgMN","['Jaguars', 'Jaguars', 'DUUUVAL']",94,6,,,doug pederson passed urban meyer sunday 5th place time wins list pederson 3 wins meyer 2 next gus bradley 14 wins,0.9022,0.18,1.0822,True
25,1589735237655097345,2022-11-07 21:43:11+00:00,Father_Crack,So Tony Boselli just gonna give Josh Allen the made up out his ass excuse of “he must be injured” bullshit for playing like ass. FOH. He just sucks and is no way worth signing back. Jacksonville Jaguars had a chance to get compensated and shit the bed. #Jaguars,['Jaguars'],0,0,,,tony boselli gonna give josh allen made ass excuse must injured bullshit playing like ass foh sucks way worth signing back jacksonville jaguars chance get compensated shit bed,-0.9201,-0.05,-0.9701000000000001,False
26,1589735040497643520,2022-11-07 21:42:24+00:00,ESPNLasVegas,"It's time for @cofieldandco, live 
at @TwinPeaksLodge for #MNF!

Joined by:
@markanderson65 
@lindacohn 
Jay Schroeder (former #Raiders QB)
@meJVT 

#Raiders #Jaguars
#VGK #UNLVFB

🔊 https://t.co/ABH2tsLUNI

@WillieGRamirez @AdamHillLVRJ 
@sportsreno https://t.co/tIW5ZPQAt6","['MNF', 'Raiders', 'Raiders', 'Jaguars', 'VGK', 'UNLVFB']",6,4,"[User(username='cofieldandco', id=873277866691092480, displayname='Cofield & Company', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TwinPeaksLodge', id=97534386, displayname='TwinPeaksRestaurant', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='markanderson65', id=121881510, displayname='Mark Anderson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='lindacohn', id=19733898, displayname='Linda Cohn', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='meJVT', id=48583570, displayname='Jonathan Von Tobel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='WillieGRamirez', id=452411446, displayname='WillieGRamireZ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AdamHillLVRJ', id=43451256, displayname='Adam Hill', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='sportsreno', id=963108683226824704, displayname='SportsReno.Com', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,time live joined jay schroeder former qb,0.0,0.06818181818181818,0.06818181818181818,True
27,1589734961921560576,2022-11-07 21:42:05+00:00,DTWD904,"Jim Nantz &amp; Tony Romo in the booth for #Jaguars &amp; #Chiefs

CBS top notch crew, will be a lot of eyes on this game.

Huge opportunity for #DUUUVAL","['Jaguars', 'Chiefs', 'DUUUVAL']",2,0,,,jim nantz amp tony romo booth amp cbs top notch crew lot eyes game huge opportunity,0.7096,0.16666666666666666,0.8762666666666666,True
30,1589729457505435650,2022-11-07 21:20:13+00:00,USGS_WGSC,#NewPublication in @FrontConservSci: Scientists from WGSC &amp; @wildlandsnetwrk show how border infrastructure and remediation scenarios impact the energy required of #jaguars to reach key water sources in the #Madrean #SkyIslands of #SEAZ 🔎🐾💧 https://t.co/wK3qP5BYIx https://t.co/GQfLiddZ4u,"['NewPublication', 'jaguars', 'Madrean', 'SkyIslands', 'SEAZ']",7,2,"[User(username='FrontConservSci', id=1296107746161577984, displayname='Frontiers in Conservation Science', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='wildlandsnetwrk', id=198651541, displayname='Wildlands Network', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,scientists wgsc amp show border infrastructure remediation scenarios impact energy required reach key water sources,0.296,0.0,0.296,True
31,1589729295680692224,2022-11-07 21:19:34+00:00,1010XL,T-Law put together an all around solid performance in the #Jaguars comeback victory as he's our Offensive Player of The Game https://t.co/swEKrStOK9,['Jaguars'],1,0,,,law put together around solid performance comeback victory hes offensive player game,-0.34,-0.2,-0.54,False
32,1589728656137457665,2022-11-07 21:17:02+00:00,JaguarsViews,"Prisco, Boselli weigh in on week 9 win | Jaguars Happy Hour | Monday, November 7 #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/eHzWh1651Q","['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,prisco boselli weigh week 9 win jaguars happy hour monday november 7,0.8176,0.8,1.6176,True
33,1589728140318105600,2022-11-07 21:14:59+00:00,SportsGrind_Don,"When it comes to the #Jaguars’ offensive PFF grades for this week, Lawrence led the way. He had several skill players with him in the top-5 and the list is as follows:

QB Trevor Lawrence 87.6
WR Christian Kirk 80.8
RB Travis Etienne 77.6
OT Cam Robinson 73.1
TE Luke Farrell 73.0",['Jaguars'],7,2,,,comes offensive pff grades week lawrence led way several skill players top 5 list follows qb trevor lawrence 87 6 wr christian kirk 80 8 rb travis etienne 77 6 ot cam robinson 73 1 te luke farrell 73 0,-0.296,0.16666666666666666,-0.12933333333333333,False
34,1589725346710294528,2022-11-07 21:03:52+00:00,Demetrius82,"'It's a new season': #Jaguars look to sustain momentum following 27-20 victory over Raiders 

""It's just a matter of, can you repeat it and can you sustain it? And that's what we need to do."" 

https://t.co/3wFZkjN5ag via @jaxdotcom",['Jaguars'],9,0,"[User(username='jaxdotcom', id=15572679, displayname='Florida Times-Union', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new season look sustain momentum following 27 20 victory raiders matter repeat sustain thats need via,0.0258,0.06818181818181818,0.09398181818181818,True
35,1589725180917878786,2022-11-07 21:03:13+00:00,jagsburner,He’s bound to lose 1. Why not this week #jaguars https://t.co/rPKZ7twejN,['jaguars'],1,0,,,bound lose 1 week,-0.4019,0.0,-0.4019,False
36,1589724701563113473,2022-11-07 21:01:19+00:00,TopicalMaps,"Top Google Trends in the United States by relative interest in each state over the last hour. 

#VeteransDay #FrankReich #PaulMescal #Jaguars #SonicFrontiers 

Live map at https://t.co/3Fz1e2iXth https://t.co/zI07lPWYni","['VeteransDay', 'FrankReich', 'PaulMescal', 'Jaguars', 'SonicFrontiers']",2,1,,,top google trends united states relative interest state last hour live map,0.765,0.1590909090909091,0.9240909090909091,True
37,1589724455131320320,2022-11-07 21:00:20+00:00,SSN_GOD_,@Jaguars Terrible meme to use. QBs always have a terrible game after this meme is used or they’ll get injured. Prepare for a terrible game by Trevor Lawrence Sunday or prepare to see CJ Beathard. #Jaguars #DUUUVAL #NFL,"['Jaguars', 'DUUUVAL', 'NFL']",0,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,terrible meme use qbs always terrible game meme used get injured prepare terrible game trevor lawrence sunday prepare see cj beathard,-0.9001,-0.76,-1.6601,False
38,1589724143297368065,2022-11-07 20:59:06+00:00,CaniacJag,@Jaguars Of all tweets yall reply to.. i love you too damn it.. #DUUUVAL,['DUUUVAL'],1,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,tweets yall reply love damn,0.3612,0.5,0.8612,True
39,1589723365040066560,2022-11-07 20:56:00+00:00,Bestmrfootball,"🏈 NFL Draft Prospect: Travon Walker, DE, Georgia with Vincent Turner https://t.co/guEwCT49XY via @YouTube #jaguars",['jaguars'],0,0,"[User(username='YouTube', id=10228272, displayname='YouTube', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,nfl draft prospect travon walker de georgia vincent turner via,0.296,0.0,0.296,True
40,1589723153848311808,2022-11-07 20:55:10+00:00,JaguarsViews,Jaguars get high mark for beating the Raiders in Week 9 #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/4kpnz0qRB5,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,jaguars get high mark beating raiders week 9,-0.4588,0.16,-0.29879999999999995,False
41,1589722908578152448,2022-11-07 20:54:11+00:00,JvilleJaguars,Something I didn't see coming: Dewey becoming the energy on the sideline in yesterday's game.  Dude even played nicely w/ Jenkins injury.  #Jaguars,['Jaguars'],3,0,,,something didnt see coming dewey becoming energy sideline yesterdays game dude even played nicely w jenkins injury,0.5574,0.21666666666666665,0.7740666666666667,True
42,1589722744811581441,2022-11-07 20:53:32+00:00,PQDSystem,"In Week 9 #NFL action, we saw the #Jaguars top the #Raiders by a score of 27-20 despite trailing 17-0 in the first half. 

Trevor Lawrence led the all-important first drive of the 3rd Quarter for a score on this Smash concept when he found Christian Kirk.

#PQDSystem 
#LVvsJAX https://t.co/45B6HJHfPv","['NFL', 'Jaguars', 'Raiders', 'PQDSystem', 'LVvsJAX']",23,8,,,week 9 action saw top score 27 20 despite trailing 17 0 first half trevor lawrence led important first drive 3rd quarter score smash concept found christian kirk,0.3818,0.16666666666666669,0.5484666666666667,True
45,1589719642901450752,2022-11-07 20:41:13+00:00,iktriad,"He still has growing pains, but he is getting better this season. #Jaguars #nflhu https://t.co/39lzl27yjf","['Jaguars', 'nflhu']",1,0,,,still growing pains getting better season,0.2023,0.5,0.7023,True
46,1589719508691800065,2022-11-07 20:40:41+00:00,GJonesNYC,#Jaguars in the top 10 in 3 of 4 categories 🙃 https://t.co/RUSf3BDzeO,['Jaguars'],1,0,,,top 10 3 4 categories,0.2023,0.5,0.7023,True
49,1589716874799230976,2022-11-07 20:30:13+00:00,InsideTheLeague,"Frank Reich’s exit from the #Colts drops Bob Lamonte’s Professional Sports Representation to 6 NFL clients (Zac Taylor, #Bengals; Sean McDermott, #Bills; Andy Reid, #Chiefs; Brian Daboll, #Giants; Doug Pederson, #Jaguars; &amp; Sean McVay, #Rams). Still, however, most in the #NFL.","['Colts', 'Bengals', 'Bills', 'Chiefs', 'Giants', 'Jaguars', 'Rams', 'NFL']",7,2,,,frank reich exit drops bob lamonte professional sports representation 6 nfl clients zac taylor sean mcdermott andy reid brian daboll doug pederson amp sean mcvay still however,0.0,0.1,0.1,True
50,1589716787524169728,2022-11-07 20:29:52+00:00,wwbrown19,"The @Jaguars announced the person who ran into the field in jorts yesterday  ""as well as two accomplices who were also arrested, have been permanently banned by the team from attending sports or entertainment events at TIAA Bank Field and Daily’s Place.""

@JAXTDY  | #DUUUVAL https://t.co/E1DpygMAxP",['DUUUVAL'],22,2,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JAXTDY', id=1448728736652840969, displayname='Jacksonville Today', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,announced person ran field jorts yesterday well two accomplices also arrested permanently banned team attending sports entertainment events tiaa bank field daily place,-0.296,0.0,-0.296,False
51,1589716574197362693,2022-11-07 20:29:01+00:00,Jaguars,"Andrew Wingard on the importance of dialing in after a win.

#DUUUVAL https://t.co/3W7VDmuf1t",['DUUUVAL'],95,10,,,andrew wingard importance dialing win,0.743,0.8,1.5430000000000001,True
52,1589715874419822592,2022-11-07 20:26:14+00:00,daily_catchup,Save your Time! Read our Summary of Articles about Jaguars #Jaguars #dailycatchup #summary https://t.co/hRz622zdqZ,"['Jaguars', 'dailycatchup', 'summary']",0,0,,,save time read summary articles jaguars,0.4939,0.0,0.4939,True
56,1589713934571171840,2022-11-07 20:18:32+00:00,Jaginoff,Gonna be live as soon as I step out the shower come through and talk some #Jaguars with ya boy.,['Jaguars'],2,0,,,gonna live soon step shower come talk ya boy,0.0,0.13636363636363635,0.13636363636363635,True
58,1589711678383742978,2022-11-07 20:09:34+00:00,iktriad,"Ok, Gus Bradleynek borzalmas HC mérlege van, de interim HC-nek nem jó? És az egykori (interim) #Jaguars OC Scott Milanovich lesz a Colts (interim) OC? A Jags 9,6 pontot átlagolt támadásban, mikor ő hívta a playeket, és sose szereztünk 17-nél több pontot vele. Tank ON? #nflhu https://t.co/4LBOSh6eeh","['Jaguars', 'nflhu']",0,0,,,ok gus bradleynek borzalmas hc rlege van de interim hc nek nem j az egykori interim oc scott milanovich lesz colts interim oc jags 9 6 pontot tlagolt mad sban mikor h vta playeket sose szerezt nk 17 n l bb pontot vele tank,-0.25,-0.0625,-0.3125,False
59,1589711345335029761,2022-11-07 20:08:14+00:00,Demetrius82,"#Jaguars did a good job of staying ahead of the sticks against the Raiders. 

They were put in +3rd-and-5 situations just twice on Sunday, including a 3rd-and-7 with 1:15 remaining in the contest. 

They had 13 third downs of 3rd-and-5 or less. 12 of fewer than 3rd-and-5.",['Jaguars'],58,4,,,good job staying ahead sticks raiders put 3rd 5 situations twice sunday including 3rd 7 1 15 remaining contest 13 third downs 3rd 5 less 12 fewer 3rd 5,0.4404,0.07619047619047618,0.5165904761904762,True
60,1589709874211987456,2022-11-07 20:02:24+00:00,JaguarsViews,"Breakthrough? Young Jaguars learning how to win, or not lose #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/wnwOZC5OiQ","['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,breakthrough young jaguars learning win lose,0.2732,0.45,0.7232000000000001,True
61,1589709280516739079,2022-11-07 20:00:02+00:00,1010XL,"Enjoy Monday Madness at @TSmoothieCafe
 with the official smoothie of the #Jaguars - the Duval Delight - made with banana, coconut, pineapple, and lemonade! Just $2.99 at Tropical Smoothie Cafe! https://t.co/fwj6vQ2dBt",['Jaguars'],0,0,"[User(username='TSmoothieCafe', id=50392512, displayname='Tropical Smoothie Cafe', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,enjoy monday madness official smoothie duval delight made banana coconut pineapple lemonade 2 99 tropical smoothie cafe,0.6369,0.4,1.0369000000000002,True
62,1589709213361922048,2022-11-07 19:59:46+00:00,N85Bos,@MiaOBrienTV @MyBookie D-Line needs a game like they had vs the Bills last year for us to even think about a W. Even then it'll be hard.#Jaguars,['Jaguars'],0,0,"[User(username='MiaOBrienTV', id=3306324576, displayname=""Mia O'Brien"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MyBookie', id=538611136, displayname='MyBookie - Bet With The Best', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,line needs game like vs bills last year us even think w even itll hard,0.2732,-0.23055555555555554,0.04264444444444446,True
63,1589708310001094656,2022-11-07 19:56:11+00:00,JvilleJaguars,"This throw is absolutely incredible.  People rag on the generational talent stuff, but if he keeps progressing, this is why it is deserved #Jaguars https://t.co/sfz9sWzpf9",['Jaguars'],1,0,,,throw absolutely incredible people rag generational talent stuff keeps progressing deserved,0.4215,0.9,1.3215,True
64,1589706540881432577,2022-11-07 19:49:09+00:00,JaguarsViews,WATCH: Jaguars players talk in locker room after 27-20 win over Raiders #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/4qL9l11pzo,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,watch jaguars players talk locker room 27 20 win raiders,0.5859,0.8,1.3859,True
70,1589699301936365568,2022-11-07 19:20:23+00:00,Demetrius82,Endzone angle of #Jaguars QB Trevor Lawrence avoiding a sack/safety and getting the ball to Marvin Jones in crunch time: https://t.co/uL5LGL9BEV,['Jaguars'],422,32,,,endzone angle qb trevor lawrence avoiding sack safety getting ball marvin jones crunch time,0.1027,0.0,0.1027,True
72,1589699211444256768,2022-11-07 19:20:01+00:00,JaguarsViews,How the Jacksonville Jaguars ended their losing streak with 27-20 win #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/5E3ZXDHeeG,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,jacksonville jaguars ended losing streak 27 20 win,0.296,0.8,1.096,True
