,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
25,1561856495389753352,2022-08-22 23:23:01+00:00,SteelersNewsNow,"Mike Tomlin's video review calls into question play of offensive line, Kendrick Green #PittsburghSteelers #Steelers #SteelersFootball #BlackAndYellow https://t.co/mKqc7a35Qb","['PittsburghSteelers', 'Steelers', 'SteelersFootball', 'BlackAndYellow']",0,0,,,mike tomlins video review calls question play offensive line kendrick green,-0.1531,-0.2,-0.3531,False
26,1561856109878644737,2022-08-22 23:21:29+00:00,937theFan,"The #Steelers were back on the South Side today, and the horrible play of the o-line Saturday was the biggest topic.

More from @jhathhorn and @JRown32.

🎙FULL PODCAST: https://t.co/9jEHyp5lZ7

🎥 Preview ⬇️ https://t.co/qNBI9kLnWH",['Steelers'],0,1,"[User(username='jhathhorn', id=314199445, displayname='Jeff Hathhorn', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JRown32', id=20786050, displayname='Josh Rowntree', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,back south side today horrible play line saturday biggest topic full podcast preview,-0.2732,-0.21666666666666667,-0.4898666666666667,False
27,1561856042392322049,2022-08-22 23:21:13+00:00,marcbowers7,@DevinBushFan You could be right. Because I've seen Wynn's name come up on lists on outside FAs #Steelers should consider. #HereWeGo,"['Steelers', 'HereWeGo']",1,0,"[User(username='DevinBushFan', id=2385166723, displayname='STEELERS 5-7', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,could right ive seen wynns name come lists outside fas consider,0.0,0.14285714285714285,0.14285714285714285,True
29,1561855938792939520,2022-08-22 23:20:48+00:00,Jason_Shetler,"Devin Bush sat out practice today, with an ankle injury. Mark Robinson received first team defensive reps. Encouraging sign, for the 7th rounder. #Steelers",['Steelers'],3,0,,,devin bush sat practice today ankle injury mark robinson received first team defensive reps encouraging sign 7th rounder,0.1779,0.25,0.4279,True
30,1561855739798380546,2022-08-22 23:20:00+00:00,DarrellNeloms,My Guy got a BRIGHT FUTURE!! #Steelers #HereWeGo https://t.co/VjW2cRmwOu,"['Steelers', 'HereWeGo']",1,0,,,guy got bright future,0.4404,0.35000000000000003,0.7904,True
31,1561855616297189376,2022-08-22 23:19:31+00:00,mudofine,"@Blitz_Burgh Good thing we have Kevin Dotson and Robert Spillane, both of which @CoachTomlin needs to start. #HereWeGo #steelers #SteelersNation","['HereWeGo', 'steelers', 'SteelersNation']",0,0,"[User(username='Blitz_Burgh', id=1005593878743920645, displayname='Blitzburgh', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CoachTomlin', id=1482304957, displayname='Mike Tomlin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,good thing kevin dotson robert spillane needs start,0.4404,0.7,1.1404,True
36,1561853476140892160,2022-08-22 23:11:01+00:00,SteelersNewsNow,Minor NFL Transactions: 8/22/22 #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/3hwtxWgJob,"['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,minor nfl transactions 8 22 22,0.0,-0.05,-0.05,False
38,1561853346033590273,2022-08-22 23:10:30+00:00,StillCurtain,#Steelers QB Kenny Pickett is reaching a historic level in his first preseason (via @TommyJaggi) https://t.co/PXSvQO7UbL,['Steelers'],6,2,"[User(username='TommyJaggi', id=2433933451, displayname='Tommy Jaggi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,qb kenny pickett reaching historic level first preseason via,0.2023,0.125,0.32730000000000004,True
39,1561853058040078337,2022-08-22 23:09:21+00:00,BlitzVideos,"Dan Moore Jr., Kendrick Green and James Daniels all got beat on this play. Daniels missed really bad on his jump set. #Steelers #NFL https://t.co/0yMSvIF1Il","['Steelers', 'NFL']",71,1,,,dan moore jr kendrick green james daniels got beat play daniels missed really bad jump set,-0.5563,-0.44999999999999996,-1.0063,False
40,1561852932856942592,2022-08-22 23:08:51+00:00,ElTuiteroDamm,"Tiene una gran movilidad Mitch, me recuerda a Big Ben en su prime… el problema es que no puede ser mago y andar así en cada snap de cada juego por la pésima línea ofensiva, empezando por Dan Moore y Kendrick Green que unos conos harían mejor trabajo. #HereWeGo #Steelers https://t.co/ESVEUa9vTO","['HereWeGo', 'Steelers']",0,0,,,tiene una gran movilidad mitch recuerda big ben en su prime el problema es que puede ser mago andar en cada snap de cada juego por la p sima l nea ofensiva empezando por dan moore kendrick green que unos conos har mejor trabajo,0.0,-0.1,-0.1,False
41,1561852465397395457,2022-08-22 23:07:00+00:00,SteelCurtainRis,"6 (Not So) Random Thoughts on the #Steelers win over the #Jaguars:
https://t.co/CvrwkRCigj

Covering Pickett, QB mobility, Gunner O &amp; more!
#HereWeGo","['Steelers', 'Jaguars', 'HereWeGo']",0,0,,,6 random thoughts win covering pickett qb mobility gunner amp,0.5859,0.15000000000000002,0.7359,True
43,1561851814412275714,2022-08-22 23:04:25+00:00,MrKazuki,"If that's the case why even play Mitch in the first place? Just start Kenny Pickett! It makes no sense to start Mitch if you know you're going to pull him to put Pickett in.
#HereWeGo #Steelers #NFL #SteelersNation #StartKennyPickett https://t.co/XmTWTSS3nB","['HereWeGo', 'Steelers', 'NFL', 'SteelersNation', 'StartKennyPickett']",1,0,,"Coordinates(longitude=-84.3219475, latitude=33.752879)",thats case even play mitch first place start kenny pickett makes sense start mitch know youre going pull put pickett,0.34,0.25,0.5900000000000001,True
45,1561851253063311362,2022-08-22 23:02:11+00:00,SteelersNewsNow,Steelers’ Reluctancy To Use Early Draft Picks On Offensive Linemen Proving Costly Heading Into 2022 #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/ylI2BFGxQv,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,steelers reluctancy use early draft picks offensive linemen proving costly heading 2022,-0.7184,0.1,-0.6184000000000001,False
46,1561851025660821507,2022-08-22 23:01:16+00:00,SteelersNewsNow,"Promising Injury Updates for Steelers DT Cam Heyward, WR Calvin Austin III, and More #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/CMtD0hbrsa","['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,promising injury updates steelers dt cam heyward wr calvin austin iii,-0.0258,0.2,0.17420000000000002,True
47,1561850985814732801,2022-08-22 23:01:07+00:00,Steelersdepot,"Tomlin: ""A lot of spots will come down to this work. This work is weighted differently and appropriately so. The in-stadium work is significant, and increasingly so the more stadium exposure you get. So, make no
mistake, this is a significant game for a lot of people."" #Steelers",['Steelers'],52,2,,,tomlin lot spots come work work weighted differently appropriately stadium work significant increasingly stadium exposure get make mistake significant game lot people,0.0516,0.2125,0.2641,True
49,1561850705748664320,2022-08-22 23:00:00+00:00,btsteelcurtain,"How many TDs will George Pickens have in 2022? #HereWeGo  #Steelers 

📸 @steelers https://t.co/zwODMGhQZC","['HereWeGo', 'Steelers']",66,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,many tds george pickens 2022,0.0,0.5,0.5,True
50,1561850030964834305,2022-08-22 22:57:19+00:00,DarrellNeloms,Adding to an excellent front 7! 😤😤😤😤 #Steelers #HereWeGo https://t.co/oUZiAxQHKV,"['Steelers', 'HereWeGo']",1,0,,,adding excellent front 7,0.5719,1.0,1.5718999999999999,True
51,1561849625941872641,2022-08-22 22:55:43+00:00,Blitz_Burgh,"Steelers Injury Updates: Devin Bush Misses Practice, Cam Heyward Returns #Steelers #NFL https://t.co/Va5BIKPt2G https://t.co/9WgkTnSOK3","['Steelers', 'NFL']",8,0,,,steelers injury updates devin bush misses practice cam heyward returns,-0.5719,0.0,-0.5719,False
52,1561848199769272320,2022-08-22 22:50:03+00:00,Pittsburgh_Ball,Coach Mike Tomlin on getting back to practice at UPMC Rooney Sports Complex | Pittsburgh Steelers #Pittsburgh #Steelers #NFL Video: https://t.co/bAgwBoZURM,"['Pittsburgh', 'Steelers', 'NFL']",0,0,,,coach mike tomlin getting back practice upmc rooney sports complex pittsburgh steelers video,0.0,-0.15,-0.15,False
53,1561847772562718720,2022-08-22 22:48:21+00:00,SteeIerNation,"Could there be a surprising cut or two for the #Steelers on the defensive side? 

https://t.co/qMXra6vvjM",['Steelers'],53,6,,,could surprising cut two defensive side,0.0258,0.7,0.7258,True
57,1561846144174628869,2022-08-22 22:41:53+00:00,LeoJaded,I really want club seats for the #Steelers game in ATL. I need to be on the patio.,['Steelers'],0,0,,,really want club seats game atl need patio,0.1513,-0.1,0.051299999999999985,True
58,1561845922719473665,2022-08-22 22:41:00+00:00,SteelersNewsNow,OL Carson Green Visits Steelers #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/YW2mQRnYwZ,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,ol carson green visits steelers,0.0,-0.2,-0.2,False
60,1561844847094513664,2022-08-22 22:36:43+00:00,SafetyBrett13,@steelers_convo @JCTretter I’d love @JCTretter to be wearing the Black and Gold!  He has the heart of a Steeler! #Steelers,['Steelers'],6,1,"[User(username='steelers_convo', id=1495990556371009536, displayname='steelers_convo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JCTretter', id=1043542615, displayname='JC Tretter', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JCTretter', id=1043542615, displayname='JC Tretter', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,love wearing black gold heart steeler,0.6369,0.16666666666666669,0.8035666666666668,True
61,1561844719486910466,2022-08-22 22:36:13+00:00,nfl_jersey_num,Pittsburgh Steelers OL Adrian Ealy (@adrian_ealy) is wearing number 72. #HereWeGo https://t.co/Gr1jubqwBF,['HereWeGo'],2,0,"[User(username='adrian_ealy', id=2685035043, displayname='Adrian Ealy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,pittsburgh steelers ol adrian ealy wearing number 72,0.0772,0.0,0.0772,True
63,1561844221660672000,2022-08-22 22:34:14+00:00,HawaiiPenguin,@ThePoniExpress Don't forget about Najee and Freiermuth from last year. Now work on that o-line. #Steelers,['Steelers'],0,0,"[User(username='ThePoniExpress', id=328797181, displayname='Andrew Fillipponi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,dont forget najee freiermuth last year work line,0.1695,0.0,0.1695,True
65,1561843252248121344,2022-08-22 22:30:23+00:00,SafetyBrett13,@jackm1tchell @AdamSchefter @steelers This wasn’t help. This was more vulnerability. #Steelers will be okay. Omar  working on it.,['Steelers'],1,0,"[User(username='jackm1tchell', id=718811459808051200, displayname='Jack Mitchell', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AdamSchefter', id=51263592, displayname='Adam Schefter', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,help vulnerability okay omar working,0.4019,0.5,0.9018999999999999,True
66,1561843156324233217,2022-08-22 22:30:00+00:00,westgate_family,"2021 Panini Phoenix Pat Freiermuth Rookie Fire Burst Card RC # 117 NFL Steelers #HereWeGo 
https://t.co/ctrDiyTsbp",['HereWeGo'],0,0,,,2021 panini phoenix pat freiermuth rookie fire burst card rc 117 nfl steelers,-0.34,0.0,-0.34,False
67,1561842956742451201,2022-08-22 22:29:13+00:00,Steelersdepot,"Mike Tomlin's video review calls into question play of offensive line, Kendrick Green https://t.co/9sKqcg6eqO #Steelers https://t.co/Mw3aAoMaU9",['Steelers'],10,1,,,mike tomlins video review calls question play offensive line kendrick green,-0.1531,-0.2,-0.3531,False
69,1561842652366110720,2022-08-22 22:28:00+00:00,SteelersNewsNow,Steelers G Kendrick Green says Mike Tomlin called him out in team meeting #SteelersCountry #GoSteelers #HereWeGo #SteelersForLife https://t.co/ycek8UnXbQ,"['SteelersCountry', 'GoSteelers', 'HereWeGo', 'SteelersForLife']",1,0,,,steelers g kendrick green says mike tomlin called team meeting,0.0,-0.2,-0.2,False
70,1561842014110588931,2022-08-22 22:25:28+00:00,TriggeredWise,"The #Steelers are trying to bring in the entire 2020 Texas A&amp;M offensive line.

Dan Moore Jr.  Newly signed Ryan McCollum. Now bringing in Carson Green for a visit.

The trio started 101 games for the Aggies between 2017-2020. https://t.co/gIcsXs5Wjb https://t.co/bFgPmALOMk",['Steelers'],8,0,,,trying bring entire 2020 texas amp offensive line dan moore jr newly signed ryan mccollum bringing carson green visit trio started 101 games aggies 2017 2020,-0.4588,-0.02121212121212122,-0.4800121212121212,False
72,1561841590280372225,2022-08-22 22:23:47+00:00,fromoutwest22,"Kendrick Green is the definition of a Big Dude with No Heart💯, Kenny is way smaller yet held his ground when a Big Mfka was chargin his way and STILL followed through with the pass...Key words 
""HELD HIS GROUND"" #Steelers",['Steelers'],0,0,,,kendrick green definition big dude heart kenny way smaller yet held ground big mfka chargin way still followed pass key words held ground,0.0,-0.04,-0.04,False
75,1561840901676302337,2022-08-22 22:21:03+00:00,SteeIerNation,"The #Steelers failure to use top picks on offensive lineman has left this team in a continuously bad situation. Not to mention horrible coaching since Mike Munchak left 

https://t.co/nfB81VBzh9",['Steelers'],97,9,,,failure use top picks offensive lineman left team continuously bad situation mention horrible coaching since mike munchak left,-0.91,-0.25277777777777777,-1.162777777777778,False
76,1561840889877626880,2022-08-22 22:21:00+00:00,SteelersNewsNow,Steelers G Kendrick Green says Mike Tomlin called him out in team meeting #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/BrBi8h4QDA,"['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,steelers g kendrick green says mike tomlin called team meeting,0.0,-0.2,-0.2,False
77,1561840203643371521,2022-08-22 22:18:16+00:00,KettsUK,It definitely seems that the steelers are actively looking to improve that line. No smoke without fire and I can see the signals from here  #HereWeGo,['HereWeGo'],2,0,,,definitely seems steelers actively looking improve line smoke without fire see signals,0.8375,-0.06666666666666667,0.7708333333333334,True
80,1561839651647881218,2022-08-22 22:16:05+00:00,TommyJaggi,Way-too-early prediction: Mark Robinson sees the most snaps in Devin Bush's place late in the season. The #Steelers won't be able to get enough of his physicality and downhill aggression.,['Steelers'],165,3,,,way early prediction mark robinson sees snaps devin bushs place late season wont able get enough physicality downhill aggression,-0.296,0.07500000000000001,-0.22099999999999997,False
83,1561838699956019200,2022-08-22 22:12:18+00:00,BryanDeArdo,#Steelers tight ends in action during one of the final days of camp. https://t.co/bJ8kIAI5GY,['Steelers'],1,0,,,tight ends action one final days camp,0.0,-0.02619047619047619,-0.02619047619047619,False
84,1561838373496651778,2022-08-22 22:11:00+00:00,SteelersNewsNow,"Mark Robinson, Hamilcar Rashed run with Steelers’ starting defense — for one day, at least #PittsburghSteelers #Steelers #SteelersFans #BlackAndYellow https://t.co/W5G7cse90Y","['PittsburghSteelers', 'Steelers', 'SteelersFans', 'BlackAndYellow']",1,0,,,mark robinson hamilcar rashed run steelers starting defense one day least,0.128,-0.15,-0.021999999999999992,False
85,1561838293901344770,2022-08-22 22:10:41+00:00,ByJoshCarney,"👀👀 

Carson Green visiting #Steelers today, per @AaronWilson_NFL https://t.co/5nxRaoXAv3",['Steelers'],18,1,"[User(username='AaronWilson_NFL', id=38430168, displayname='Aaron Wilson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,carson green visiting today per,0.0,-0.2,-0.2,False
86,1561838263916146690,2022-08-22 22:10:34+00:00,Steelersdepot,OL Carson Green Visits Steelers https://t.co/xQuxCrOBCQ #Steelers https://t.co/UChmB8qjHX,['Steelers'],31,3,,,ol carson green visits steelers,0.0,-0.2,-0.2,False
87,1561838037775966208,2022-08-22 22:09:40+00:00,QuantumFires,@BlitzVideos WOW! How is it possible that Tomlin can stomach allowing ANY so-called 'linebacker' to wear a #Steelers uniform?,['Steelers'],0,0,"[User(username='BlitzVideos', id=1480166668190068740, displayname='BlitzVideos✨', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,wow possible tomlin stomach allowing called linebacker wear uniform,0.5859,0.05,0.6359,True
