,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
25,1582465276771061760,2022-10-18 20:14:57+00:00,SFNinerNoise,"This season is shaping up to be eerily similar to 2020 in terms of #49ers injuries.

Unlike 2020, many of those injured players could return, and the Niners will need them to help out. #FTTB (@NinerDownUnder) https://t.co/6EKXcv2JQL","['49ers', 'FTTB']",2,0,"[User(username='NinerDownUnder', id=1091875669443670016, displayname='Jeremy Wohlfart', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,season shaping eerily similar 2020 terms injuries unlike 2020 many injured players could return niners need help,0.0,0.25,0.25,True
26,1582464672107634688,2022-10-18 20:12:33+00:00,Amaripop,Watching Chiefs/Bills highlights and it's funny because seeing Mahomes and Allen benefit from so much YAC from short/screen passes &amp; hitting people in stride. It's just amazing how the niners fanbase praise these 2 for the same YAC they try to tear Jimmy G down for 🤣 #fttb,['fttb'],4,0,,,watching chiefs bills highlights funny seeing mahomes allen benefit much yac short screen passes amp hitting people stride amazing niners fanbase praise 2 yac try tear jimmy g,0.9231,0.2625,1.1856,True
27,1582459256984711168,2022-10-18 19:51:02+00:00,49ersSupporters,49ers overreactions: Kyle Shanahan's play-calling holding the team back? #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/3Q0Bttd9hW,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers overreactions kyle shanahans play calling holding team back,0.34,0.0,0.34,True
28,1582458128355905536,2022-10-18 19:46:33+00:00,WillieBoySF,"@SybillaBakzaza @LowellCohn Injuries has decimated our #Niners While there is no excuse for the uninspired play, we should cut them some slack. If they can get healthy and get rolling by the playoffs, we could be in business! #GoNiners!","['Niners', 'GoNiners']",0,0,"[User(username='SybillaBakzaza', id=1283497141068083200, displayname='Sybilla Bakzaza 🇲🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LowellCohn', id=74901728, displayname='Lowell Cohn', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,injuries decimated excuse uninspired play cut slack get healthy get rolling playoffs could business,0.5106,-0.01666666666666668,0.4939333333333334,True
29,1582457850991108096,2022-10-18 19:45:26+00:00,JrHinesJohn,"If the Niners get CMC but have to give up a future first, would you be OK with that? #FTTB",['FTTB'],0,0,,,niners get cmc give future first would ok,0.296,0.25,0.546,True
34,1582447363758600192,2022-10-18 19:03:46+00:00,49ersSupporters,"2022 NFL Week 7 early predictions, picks, odds: Chiefs vs. 49ers and more #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/AhTTIxsviw","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,2022 nfl week 7 early predictions picks odds chiefs vs 49ers,0.0,0.1,0.1,True
36,1582446299403538432,2022-10-18 18:59:32+00:00,InsaneMcGrane07,"Best NFL teams after Week 6:
1. @BuffaloBills #BillsMafia 
2. @Eagles #FlyEaglesFly 
3. @49ers #FTTB 
4. @Broncos #BroncosCountry 
5. @Buccaneers #GoBucs","['BillsMafia', 'FlyEaglesFly', 'FTTB', 'BroncosCountry', 'GoBucs']",0,0,"[User(username='BuffaloBills', id=25084916, displayname='Buffalo Bills', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Eagles', id=180503626, displayname='Philadelphia Eagles', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Broncos', id=18734310, displayname='Denver Broncos', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Buccaneers', id=36155311, displayname='Tampa Bay Buccaneers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,best nfl teams week 6 1 2 3 4 5,0.6369,1.0,1.6369,True
38,1582441891253039104,2022-10-18 18:42:01+00:00,49ersSupporters,Realistic 49ers trade targets and what’s causing their chronic injury issues: Mailbag #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/BTl9JAzroq,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,realistic 49ers trade targets causing chronic injury issues mailbag,-0.4215,0.16666666666666666,-0.25483333333333336,False
39,1582437797868150784,2022-10-18 18:25:45+00:00,DanielWAnthro,"@RoscoesMr This hurts my eyes. Looking at a #Niners fan supporting the Lakers over the Warriors is like staring into the sun to me. No hatred though, just looks strange! 😆 #DubNation","['Niners', 'DubNation']",2,0,"[User(username='RoscoesMr', id=925068088646627328, displayname='49ERS Going 13-4 | Victory Tuesday', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hurts eyes looking fan supporting lakers warriors like staring sun hatred though looks strange,-0.34,0.1,-0.24000000000000002,False
40,1582436067881275392,2022-10-18 18:18:53+00:00,RyanBSingSports,Everything sounds like the #Rams and #Niners are making runs at #Panthers running back CMC #NFLTwitter,"['Rams', 'Niners', 'Panthers', 'NFLTwitter']",1,0,,,everything sounds like making runs running back cmc,0.3612,0.0,0.3612,True
41,1582434514877353984,2022-10-18 18:12:43+00:00,DanielWAnthro,"@LombardiHimself Chiefs? 4 straight Championship games, 2 SBs, &amp; a Lombardi trophy. 
Also (though admittedly different), the Rams have gone to 2 SBs in 4 years &amp; won one. 
I'm a #Niners fan &amp; I get what you're trying to do here but it came out about as good as the @49ers ATL performance, bud. 😉",['Niners'],0,0,"[User(username='LombardiHimself', id=47062369, displayname='David Lombardi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,chiefs 4 straight championship games 2 sbs amp lombardi trophy also though admittedly different rams gone 2 sbs 4 years amp one im fan amp get youre trying came good atl performance bud,0.8402,0.3,1.1401999999999999,True
42,1582434110546796545,2022-10-18 18:11:06+00:00,49ersSupporters,Rams and 49ers Interested in Trade for Christian McCaffrey #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/OxDeY56UyT,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,rams 49ers interested trade christian mccaffrey,0.4019,0.125,0.5268999999999999,True
43,1582433330318168064,2022-10-18 18:08:00+00:00,49ersSupporters,NFL Power Rankings: Falcons Soaring After Win Against 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/XwqrScUY0t,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl power rankings falcons soaring win 49ers,0.5859,0.8,1.3859,True
44,1582431813150330882,2022-10-18 18:01:59+00:00,49ersSupporters,Second-half offensive woes doom 49ers in latest loss #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/U6kUImeFcv,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,second half offensive woes doom 49ers latest loss,-0.872,0.11111111111111112,-0.7608888888888888,False
45,1582430830311272450,2022-10-18 17:58:04+00:00,49ersSupporters,Talanoa Hufanga enters concussion protocol; 49ers avoid other serious injuries #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/X0ADmnCU1K,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,talanoa hufanga enters concussion protocol 49ers avoid serious injuries,-0.3612,-0.3333333333333333,-0.6945333333333333,False
48,1582418077097947144,2022-10-18 17:07:24+00:00,Po5tNutClarity,Hot take.. Shanahan is the Mark Jackson of coaching 🤔 #niners @957thegame,['niners'],0,0,"[User(username='957thegame', id=27331177, displayname='95.7 The Game', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hot take shanahan mark jackson coaching,0.0,0.25,0.25,True
49,1582414203993788417,2022-10-18 16:52:00+00:00,49ersSupporters,NFL Week Six Stats: Nick Bosa absence sees 49ers struggle and Eagles stay unbeaten in pursuit of Super Bowl berth #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/bzJ1QLw96D,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl week six stats nick bosa absence sees 49ers struggle eagles stay unbeaten pursuit super bowl berth,0.3818,0.16041666666666665,0.5422166666666666,True
52,1582408720658464770,2022-10-18 16:30:13+00:00,Cjcrosscourt,"@JohnLynch49ers this team sees an issue and is GOING to add another weapon , why not try and go for it?????  #niners #NinerEmpire https://t.co/3ZeGKiKR10","['niners', 'NinerEmpire']",0,0,"[User(username='JohnLynch49ers', id=839988334155853824, displayname='John Lynch', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,team sees issue going add another weapon try go,-0.296,0.0,-0.296,False
53,1582408711854702592,2022-10-18 16:30:11+00:00,akaDafni,Kyle and John lied when they said the fans were smart… #Niners Nitwits https://t.co/u8XDmnsfor,['Niners'],2,0,,,kyle john lied said fans smart nitwits,0.0258,0.21428571428571427,0.24008571428571426,True
55,1582404343147266049,2022-10-18 16:12:49+00:00,Deej8852,Happy birthday to my beautiful amazing wife. 30 years old. Niner faithful let’s make her day special. $Katiebraz cashapp. #fttb #niners #49ers #ninerfaitful https://t.co/GDgvaHooXW,"['fttb', 'niners', '49ers', 'ninerfaitful']",0,1,,,happy birthday beautiful amazing wife 30 years old niner faithful let make day special katiebraz cashapp,0.9517,0.5414285714285715,1.4931285714285716,True
56,1582400374107168769,2022-10-18 15:57:03+00:00,49ersSupporters,"NFL winners, losers: 49ers injuries continues to derail momentum #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/eNdJkrevPM","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl winners losers 49ers injuries continues derail momentum,-0.3612,-0.2,-0.5612,False
58,1582397596642906112,2022-10-18 15:46:01+00:00,49ersSupporters,"2022 NFL MVP odds: Josh Allen, Jalen Hurts rising above shrinking field #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/KQP02VxWW8","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,2022 nfl mvp odds josh allen jalen hurts rising shrinking field,-0.4767,0.0,-0.4767,False
59,1582395097156444161,2022-10-18 15:36:05+00:00,MikeHurtads,"CMC would be most optimal, but expensive - Niners should make a call for Melvin Gordon #FTTB",['FTTB'],0,0,,,cmc would optimal expensive niners make call melvin gordon,0.3612,-0.5,-0.13879999999999998,False
60,1582383752335880192,2022-10-18 14:51:00+00:00,49ersSupporters,"Former Titans, 49ers tight end Delanie Walker officially retires #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/dBjNX6mnS2","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,former titans 49ers tight end delanie walker officially retires,0.0,-0.08928571428571429,-0.08928571428571429,False
61,1582383465646858240,2022-10-18 14:49:52+00:00,49ers_34,Thank you @49ers for my season ticket holder gift. Going to look great in my man cave #Year20! #FTTB https://t.co/Cm2Dq0s9xi,"['Year20', 'FTTB']",0,0,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,thank season ticket holder gift going look great man cave,0.8591,0.8,1.6591,True
66,1582352991809437696,2022-10-18 12:48:46+00:00,BlacksherRob,@itslilmooney I hope so my guy. We giving games away. C'mon fellas.#Niners,['Niners'],0,0,"[User(username='itslilmooney', id=421734164, displayname='Charvarius Ward', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hope guy giving games away cmon fellas,0.6486,0.0,0.6486,True
67,1582341974413127680,2022-10-18 12:04:59+00:00,RMaq28,"For the Bay Area #boxingheads: Bill Walsh's first pro gig was as @Raiders RB coach in 1966.

In the interview, Al Davis asked if he was tough enough for the job. The future @49ers legend replied he fought 70+ amateur bouts. #FTTB

@BontaHill @VicTafur @CarlosYustisTV @Random49ers https://t.co/t7lTW42hix","['boxingheads', 'FTTB']",9,2,"[User(username='Raiders', id=16332223, displayname='Las Vegas Raiders', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BontaHill', id=274369740, displayname='Bonta Hill', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='VicTafur', id=64378435, displayname='Vic Tafur', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CarlosYustisTV', id=861824491, displayname='Carlos Yustis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Random49ers', id=1927594470, displayname='#Random49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,bay area bill walshs first pro gig rb coach 1966 interview al davis asked tough enough job future legend replied fought 70 amateur bouts,-0.4215,-0.07777777777777778,-0.49927777777777776,False
68,1582328857566523392,2022-10-18 11:12:52+00:00,donnyc99,@LordCognito Bro! #Niners are officially the most injured team in the NFL….. https://t.co/WQ0yHplQu2,['Niners'],1,0,"[User(username='LordCognito', id=306249950, displayname='𝕷𝖔𝖗𝖉 𝕮𝖔𝖌𝖓𝖎𝖙𝖔👑', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,bro officially injured team nfl,-0.4019,0.0,-0.4019,False
69,1582321383689752576,2022-10-18 10:43:10+00:00,xamtseeb,😒 So my birthday is coming up next month and my husband just said he thought about taking me to New York. WHY would I go to New York during football season when I can go to a HOME game?!? I ❤️ traveling but I love my #Niners more right now!!! ✅️,['Niners'],3,0,,,birthday coming next month husband said thought taking new york would go new york football season go home game traveling love right,0.6369,0.10974025974025974,0.7466402597402597,True
73,1582290071218425857,2022-10-18 08:38:45+00:00,coderarj,"This email list had̔ brought many leads to my #business. Ty! 😉

👉https://t.co/fWsAaKNfwp

#lavssf #disneyplus #niners #gamblingtwitter #animalwelfare #dreamfacereveal #nationalboyfriendday #btsnerd https://t.co/1HFoEfUSzd","['business', 'lavssf', 'disneyplus', 'niners', 'gamblingtwitter', 'animalwelfare', 'dreamfacereveal', 'nationalboyfriendday', 'btsnerd']",1,0,,,email list brought many leads ty,0.3818,0.5,0.8817999999999999,True
74,1582278590712143872,2022-10-18 07:53:07+00:00,49ersSupporters,49ers Injury Report: Talanoa Hufanga in Concussion Protocol #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/WZgjJzgeg7,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers injury report talanoa hufanga concussion protocol,-0.4215,0.0,-0.4215,False
75,1582252647758692352,2022-10-18 06:10:02+00:00,EyeOfTheTigerMJ,"It's officially #Chiefs week. 
Can the #49ers receivers catch the ball like @MattBreida? 

@49ers #TeamGaroppolo10 #FTTB https://t.co/vV6MbxgvGf","['Chiefs', '49ers', 'TeamGaroppolo10', 'FTTB']",5,0,"[User(username='MattBreida', id=905957528432979968, displayname='Matt Breida', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,officially week receivers catch ball like,0.3612,0.0,0.3612,True
76,1582248109060820992,2022-10-18 05:52:00+00:00,49ersSupporters,"NFL picks, predictions against the spread Week 7: Chiefs top 49ers; Jaguars jam Giants; Packers, Ravens rebound #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/3LyZDj3hzR","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl picks predictions spread week 7 chiefs top 49ers jaguars jam giants packers ravens rebound,0.2023,0.5,0.7023,True
