,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
16,1577779424258400261,2022-10-05 21:55:03+00:00,Delta49erx,#FTTB He said what every #Niners fan knows. The @RamsNFL are….. https://t.co/im7ez7vJKO,"['FTTB', 'Niners']",406,70,"[User(username='RamsNFL', id=24109979, displayname='Los Angeles Rams', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,said every fan knows,0.3182,0.0,0.3182,True
17,1577778410146897926,2022-10-05 21:51:01+00:00,49ersSupporters,PFT’s Week 4 2022 NFL awards #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/9r9y0zO2No,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,pft week 4 2022 nfl awards,0.4588,0.0,0.4588,True
19,1577773642447867904,2022-10-05 21:32:04+00:00,gansfield,@crystalscuor #FTTB Niners defense is fun to watch.,['FTTB'],0,0,"[User(username='crystalscuor', id=3195642990, displayname='𝚌ʀ𝕪𝚜;', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,niners defense fun watch,0.5859,0.3,0.8858999999999999,True
20,1577771505932505118,2022-10-05 21:23:35+00:00,polloassad12,"13) San Francisco 49ers #FTTB 

Aquí se dijo, con Garoppollo es la mejor opción para competir para estos Niners, y así ha sido. 

Deebo tuvo más de 100 yardas DESPUÉS de recepción, y la defensa anda en plan intratable, liderados por Talanoa Hufanga. https://t.co/wJK9pjwQ4x",['FTTB'],0,0,,,13 san francisco 49ers aqu se dijo con garoppollo es la mejor opci n para competir para estos niners ha sido deebo tuvo de 100 yardas despu de recepci n la defensa anda en plan intratable liderados por talanoa hufanga,0.34,0.0,0.34,True
22,1577770946567426048,2022-10-05 21:21:21+00:00,Bambamlld,"Faithful, We can disagree on #Niners shit. It's ok. We have to learn this. I still Love All Y'all 
💪🏼⛏️🏈🤜🏼🤛🏼#49ers #FTTB #NINERGANGORDONTBANG","['Niners', '49ers', 'FTTB', 'NINERGANGORDONTBANG']",2,0,,,faithful disagree shit ok learn still love yall,0.4767,0.26666666666666666,0.7433666666666667,True
23,1577768340080234512,2022-10-05 21:11:00+00:00,49ersSupporters,Which 2022 NFL Draft picks have excelled so far? Our early All-Rookie Team #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/UeF29sugUJ,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,2022 nfl draft picks excelled far early rookie team,0.4939,0.1,0.5939,True
24,1577766332354990093,2022-10-05 21:03:01+00:00,49ersSupporters,"How the 49ers look after 4 games: Dominant defense, growing pains on offense #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/iTcbPGz9XT","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers look 4 games dominant defense growing pains offense,-0.3818,0.0,-0.3818,False
26,1577760791830401034,2022-10-05 20:41:00+00:00,49ersSupporters,Takeaways From The 49ers win over the LA Rams #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/6oXnOc8vuR,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,takeaways 49ers win la rams,0.5859,0.8,1.3859,True
28,1577756942503583745,2022-10-05 20:25:43+00:00,SVPR_Sweetheart,"So fun yelling ""Get him, get him!"" when #Niners defense took the field #MNF @JimmyG_10 at one point looked over, probs because he hears that at away games 😆. https://t.co/6As4THCiw3","['Niners', 'MNF']",1,0,"[User(username='JimmyG_10', id=339317307, displayname='Jimmy Garoppolo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,fun yelling get get defense took field one point looked probs hears away games,0.5859,0.3,0.8858999999999999,True
29,1577750818064941056,2022-10-05 20:01:22+00:00,49ersSupporters,WATCH: Rams Pick-Six Issues vs. 49ers Has Been Reoccurring Theme in Past Years #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/Oo9TxYKEcg,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,watch rams pick six issues vs 49ers reoccurring theme past years,0.0,-0.25,-0.25,False
32,1577744193711226897,2022-10-05 19:35:03+00:00,49ersSupporters,Talanoa Hufanga’s emergence has taken 49ers’ dominant defense to another level #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/s5Q5EVEzTc,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,talanoa hufanga emergence taken 49ers dominant defense another level,0.128,0.0,0.128,True
33,1577743178588995609,2022-10-05 19:31:01+00:00,49ersSupporters,Sean McVay addresses protection of quarterback Matthew Stafford in Week 4 loss #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/bzDXGsGH2f,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,1,,,sean mcvay addresses protection quarterback matthew stafford week 4 loss,-0.3182,0.0,-0.3182,False
36,1577740663411687424,2022-10-05 19:21:01+00:00,49ersSupporters,Dominant defense once again leads the way for 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/qGZ7mDEi3G,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,1,,,dominant defense leads way 49ers,0.128,0.0,0.128,True
38,1577738648723902464,2022-10-05 19:13:01+00:00,49ersSupporters,WATCH: Rams Pick-Six Issues vs. 49ers Has Been Reoccurring Theme in Past Years #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/69X3lLO9S2,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,1,,,watch rams pick six issues vs 49ers reoccurring theme past years,0.0,-0.25,-0.25,False
41,1577733362122473492,2022-10-05 18:52:01+00:00,49ersSupporters,"49ers, Jimmy Garoppolo hit with brutal injury update to Trent Williams replacement #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/EMBWsOQ8ZK","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,1,,,49ers jimmy garoppolo hit brutal injury update trent williams replacement,-0.7845,-0.875,-1.6595,False
42,1577733115816165389,2022-10-05 18:51:02+00:00,49ersSupporters,Rams' predictable offense hurts them in loss to 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/AHV88fKPxE,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,1,,,rams predictable offense hurts loss 49ers,-0.7506,-0.2,-0.9506000000000001,False
48,1577722286823673858,2022-10-05 18:08:00+00:00,49ersSupporters,Rams' predictable offense hurts them in loss to 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/L7nCfmm3gq,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,1,,,rams predictable offense hurts loss 49ers,-0.7506,-0.2,-0.9506000000000001,False
49,1577717160708902923,2022-10-05 17:47:38+00:00,NinersBros,New podcast hit last night. Please click subscribe to get all the podcast drops! #49ers #NFL #football #SanFrancisco #sportsnews #JimmyGaroppolo #niners #rams https://t.co/yO7QyqXsrt,"['49ers', 'NFL', 'football', 'SanFrancisco', 'sportsnews', 'JimmyGaroppolo', 'niners', 'rams']",0,0,,,new podcast hit last night please click subscribe get podcast drops,0.3182,0.06818181818181818,0.38638181818181816,True
52,1577714237153181697,2022-10-05 17:36:01+00:00,49ersSupporters,Jordan Fuller to miss two to four weeks for Rams after suffering strained hamstring #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/HH43Hu00IJ,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,jordan fuller miss two four weeks rams suffering strained hamstring,-0.7506,0.0,-0.7506,False
53,1577712980082524161,2022-10-05 17:31:01+00:00,49ersSupporters,Rams' predictable offense hurts them in loss to 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/77a1y2vbVn,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,rams predictable offense hurts loss 49ers,-0.7506,-0.2,-0.9506000000000001,False
55,1577711482233655299,2022-10-05 17:25:04+00:00,49ersSupporters,"49ers' elite defense best in Kyle Shanahan era, Donte Whitner claims #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/iqLzirvqN2","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers elite defense best kyle shanahan era donte whitner claims,0.6908,1.0,1.6907999999999999,True
56,1577710463751790593,2022-10-05 17:21:01+00:00,49ersSupporters,"NFC Notes: 49ers, Rams, Seahawks #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/VbT5s5WVX3","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfc notes 49ers rams seahawks,-0.5719,0.0,-0.5719,False
62,1577700093343539200,2022-10-05 16:39:49+00:00,SportsRome,"@SNFonNBC It's early in the season - I think it will come down to 2/3 teams listed

I'm biased, so it ain't Cowboys
Points Against:
49ers 46
Bills 58
Cowboys 62

And, I'm not tryin' to hear all that Yang about #Niners haven't played anybody

You play the schedule the NFL gives you
#FTTB","['Niners', 'FTTB']",2,0,"[User(username='SNFonNBC', id=167155452, displayname='Sunday Night Football on NBC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,early season think come 2 3 teams listed im biased aint cowboys points 49ers 46 bills 58 cowboys 62 im tryin hear yang havent played anybody play schedule nfl gives,-0.6336,0.1,-0.5336000000000001,False
63,1577692850128650240,2022-10-05 16:11:02+00:00,49ersSupporters,Nick Bosa's PFF grades in Week 4 vs. Rams worthy of DPOY contention #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/EPmpUcuJ4W,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",2,0,,,nick bosas pff grades week 4 vs rams worthy dpoy contention,0.4404,0.3333333333333333,0.7737333333333334,True
64,1577692091819462657,2022-10-05 16:08:01+00:00,49ersSupporters,"Coleman Shelton suffers high-ankle sprain, will miss 4-6 weeks #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/texDoNJuaK","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,coleman shelton suffers high ankle sprain miss 4 6 weeks,-0.5719,-0.21999999999999997,-0.7918999999999999,False
65,1577690400382500865,2022-10-05 16:01:18+00:00,49ersSupporters,Dominant defense once again leads the way for 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/uWCjAYWQRo,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,dominant defense leads way 49ers,0.128,0.0,0.128,True
67,1577686293584093184,2022-10-05 15:44:59+00:00,gunneraceves,"God we better destroy Carolina, I just want one stress free game this year lol #niners #FTTB","['niners', 'FTTB']",1,0,,,god better destroy carolina want one stress free game year lol,0.6249,0.22000000000000003,0.8449,True
68,1577686034728382464,2022-10-05 15:43:57+00:00,tacticszero0,What’s funny is that people don’t even realize that this #Niners team isn’t even in their final form. https://t.co/guHESz4kIR,['Niners'],0,0,,,funny people even realize team even final form,0.4404,0.125,0.5654,True
71,1577677753914384385,2022-10-05 15:11:03+00:00,49ersSupporters,49ers star Deebo Samuel shades Jalen Ramsey after highlight-reel TD in win over Rams #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/HPus8x39La,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers star deebo samuel shades jalen ramsey highlight reel td win rams,0.7351,0.8,1.5351,True
72,1577676080118484992,2022-10-05 15:04:23+00:00,49ersSupporters,49ers sending constant messages to NFL over bad officiating of Nick Bosa #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/ATWNzidyKO,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",2,0,,,49ers sending constant messages nfl bad officiating nick bosa,-0.5423,-0.3499999999999999,-0.8922999999999999,False
73,1577675343716126722,2022-10-05 15:01:28+00:00,49ersSupporters,"Kyle Shanahan offers Colton McKivitz, other injury updates after 49ers' win #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/CdPHXIoqzx","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,kyle shanahan offers colton mckivitz injury updates 49ers win,0.25,0.45,0.7,True
76,1577672968422973448,2022-10-05 14:52:02+00:00,49ersSupporters,Dominant defense once again leads the way for 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/2pAJU1weSX,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,0,,,dominant defense leads way 49ers,0.128,0.0,0.128,True
80,1577667847496548352,2022-10-05 14:31:41+00:00,akaDafni,Best throwback uniform you ask? #Niners throwback whites are uncontested. 🙅‍♀️🙅‍♀️ https://t.co/LarPgL87tD https://t.co/6N5I75FBYg,['Niners'],7,1,,,best throwback uniform ask throwback whites uncontested,0.6369,1.0,1.6369,True
81,1577667682933121027,2022-10-05 14:31:01+00:00,49ersSupporters,49ers Cut Veteran Wide Receiver After Monday's Win #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/65lmspn91D,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,0,,,49ers cut veteran wide receiver mondays win,0.4019,0.23333333333333336,0.6352333333333333,True
82,1577667176739266561,2022-10-05 14:29:01+00:00,49ersSupporters,49ers Are Expected To Have 2 Big Returns This Week #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/N1vbsFaNpB,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers expected 2 big returns week,0.0,-0.05,-0.05,False
87,1577663947301425160,2022-10-05 14:16:11+00:00,DavidMTodd,Love this stuff. Great breakdown here. And a Troy Polamalu mention to boot. #Niners #Steelers https://t.co/LPiI5VurwF,"['Niners', 'Steelers']",2,0,,,love stuff great breakdown troy polamalu mention boot,0.8519,0.65,1.5019,True
88,1577663573907472385,2022-10-05 14:14:42+00:00,shannonbrown_fc,"🚨 TRADE ALERT 🚨

Riley Reid Option trades:
#Seahawks RB Rashad Penny
#Niners RB Jeff Wilson Jr.

Cromartie’s My Daddy trades:
#Commanders RB Antonio Gibson
#Packers WR Allen Lazard","['Seahawks', 'Niners', 'Commanders', 'Packers']",1,0,,,trade alert riley reid option trades rb rashad penny rb jeff wilson jr cromartie daddy trades rb antonio gibson wr allen lazard,0.296,0.0,0.296,True
90,1577661676953944064,2022-10-05 14:07:09+00:00,kareemslick,@NFL @DanHanzus @Energizer So you got my @49ers at #5 yeah that's cool and all.  Give them a few more Weeks they're going to be in the top 3.  My Team isn't to be taken lightly or slept on #GoNiners #49ers #Niners #SFvsCAR #94Niners #SanFrancisco49ers #NFL #theBay #NinerGang #NFLTwitter #FTTB #IGYB #ESPN,"['GoNiners', '49ers', 'Niners', 'SFvsCAR', '94Niners', 'SanFrancisco49ers', 'NFL', 'theBay', 'NinerGang', 'NFLTwitter', 'FTTB', 'IGYB', 'ESPN']",3,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DanHanzus', id=73177902, displayname='Dan Hanzus', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Energizer', id=17899654, displayname='Energizer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,got yeah thats cool give weeks theyre going top 3 team isnt taken lightly slept,0.6486,0.4166666666666667,1.0652666666666666,True
91,1577649220525297664,2022-10-05 13:17:40+00:00,MookzUniverse,Oh I didn't forget about my Niners homeboy 😁😏❤💛❤💛🏈 #FTTB https://t.co/9zbnfRixul,['FTTB'],4,0,,,oh didnt forget niners homeboy,0.1695,0.0,0.1695,True
93,1577639491422101504,2022-10-05 12:39:00+00:00,49ersSupporters,49ers Beat LA as Defense Owns the Rams #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/sJoWi7LcFz,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers beat la defense owns rams,0.128,0.0,0.128,True
94,1577636724800458753,2022-10-05 12:28:00+00:00,49ersSupporters,Deebo Samuel pokes fun at Jalen Ramsey after explosive TD in 49ers' win #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/TgVonvnRu5,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",2,0,,,deebo samuel pokes fun jalen ramsey explosive td 49ers win,0.7964,0.55,1.3464,True
95,1577633954773061633,2022-10-05 12:17:00+00:00,49ersSupporters,"49ers' McKivitz sprains MCL, will miss 2 months #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/qdUj3VkTWp","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,0,,,49ers mckivitz sprains mcl miss 2 months,-0.1531,0.0,-0.1531,False
96,1577631382515376130,2022-10-05 12:06:47+00:00,49ersSupporters,What Will the Roles for Jimmie Ward and Jason Verrett be in Return to 49ers Defense? #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/7u2fFzLKNk,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,roles jimmie ward jason verrett return 49ers defense,0.128,0.0,0.128,True
97,1577628650400358400,2022-10-05 11:55:55+00:00,49ersSupporters,Jerry Jones hoping Cowboys get another opportunity to face 49ers in playoffs #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/NNx7yTywC0,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,1,,,jerry jones hoping cowboys get another opportunity face 49ers playoffs,0.6808,0.0,0.6808,True
99,1577600989586198531,2022-10-05 10:06:00+00:00,49ersSupporters,49ers’ most pleasant surprise through first 4 weeks of 2022 NFL season #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/1AK7OKeB3R,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers pleasant surprise first 4 weeks 2022 nfl season,0.6597,0.49166666666666664,1.1513666666666666,True
100,1577600747251941378,2022-10-05 10:05:03+00:00,49ersSupporters,Kyle Shanahan hopes refs improve with Nick Bosa uncalled holding penalties #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/f5wUfgyUsI,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,kyle shanahan hopes refs improve nick bosa uncalled holding penalties,0.6908,0.0,0.6908,True
102,1577595199693488128,2022-10-05 09:43:00+00:00,49ersSupporters,"Jimmy Garoppolo joins Tom Brady, Patrick Mahomes in elite company after win #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/DPeZKqt93B","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,jimmy garoppolo joins tom brady patrick mahomes elite company win,0.5859,0.8,1.3859,True
103,1577594899167416321,2022-10-05 09:41:48+00:00,843MARIO,This gotta play on the big screen nxt time 😂😂😂. #49ers #SanFrancisco49ers #Niners #Rams #FTTB https://t.co/xZ1wyhVDHc,"['49ers', 'SanFrancisco49ers', 'Niners', 'Rams', 'FTTB']",0,0,,,gotta play big screen nxt time,0.34,0.0,0.34,True
104,1577592431524167680,2022-10-05 09:32:00+00:00,49ersSupporters,Rams Linebacker Bobby Wagner Tackles Streaker During Game Against 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/eqgSxy6Ked,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,rams linebacker bobby wagner tackles streaker game 49ers,0.0,-0.4,-0.4,False
106,1577562767736934402,2022-10-05 07:34:08+00:00,GaryPaulWalker,"Finally caught up on the Niners vs. Rams Monday night game.
Does this mean.. I mean... dare we dream of playoffs?
#FTTB",['FTTB'],0,0,,,finally caught niners vs rams monday night game mean mean dare dream playoffs,0.25,-0.25625,-0.006249999999999978,False
107,1577561982378672128,2022-10-05 07:31:00+00:00,49ersSupporters,Cooper Kupp marks third game of 100-plus receiving yards vs. 49ers #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/ApADEzNOoB,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,cooper kupp marks third game 100 plus receiving yards vs 49ers,0.0,-0.2,-0.2,False
108,1577559212971933697,2022-10-05 07:20:00+00:00,49ersSupporters,Why Matthew Stafford hilariously worried Talanoa Hufanga during pick-six #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/3CnUga4Tvq,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,matthew stafford hilariously worried talanoa hufanga pick six,-0.296,0.5,0.20400000000000001,True
