,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
16,1599910708330004480,2022-12-05 23:36:52+00:00,Steelersdepot,"Tomlin all business with fan, 'Man, I'm f***ing working' #Steelers #NFL https://t.co/2bhIpz1ZQH","['Steelers', 'NFL']",43,1,,,tomlin business fan man im f ing working,0.3182,0.0,0.3182,True
17,1599910688675500032,2022-12-05 23:36:47+00:00,CamBlurn,It's a small miracle Pat Freiermuth's knees are intact after this sequence of events #Steelers https://t.co/IE4C3MjE7S,['Steelers'],22,2,,,small miracle pat freiermuths knees intact sequence events,0.6808,-0.25,0.43079999999999996,True
18,1599910583239061504,2022-12-05 23:36:22+00:00,Steelersdepot,T.J. Watt: “We need to keep stacking. We can’t be satisfied. We have to do it against a division opponent this week.” #Steelers #NFL,"['Steelers', 'NFL']",857,24,,,j watt need keep stacking satisfied division opponent week,0.4215,0.5,0.9215,True
19,1599910567723950080,2022-12-05 23:36:18+00:00,Blitz_Burgh,"Tomlin all business with fan, 'Man, I'm f***ing working' #Steelers #NFL https://t.co/PxR7yUYqYJ https://t.co/4bftx2b4FC","['Steelers', 'NFL']",120,3,,,tomlin business fan man im f ing working,0.3182,0.0,0.3182,True
20,1599910445938520066,2022-12-05 23:35:49+00:00,Steelersdepot,"Pickett: “We’re moving the ball well. The run game was awesome, I thought our balance was really good. But we’re not finishing, or this game could have been put away a lot sooner.” #Steelers #NFL","['Steelers', 'NFL']",557,9,,,pickett moving ball well run game awesome thought balance really good finishing game could put away lot sooner,0.8553,0.22499999999999995,1.0802999999999998,True
22,1599910064608882689,2022-12-05 23:34:18+00:00,Blitz_Burgh,Gerry Dulac: Steelers 'stacking' good performances on path toward respectability #Steelers #NFL https://t.co/hLut8bJFWU https://t.co/Hu1GQFDLPu,"['Steelers', 'NFL']",91,1,,,gerry dulac steelers stacking good performances path toward respectability,0.743,0.7,1.443,True
23,1599909232421355520,2022-12-05 23:31:00+00:00,SteelersNewsNow,AFC North Recap: A perfect week for the division sets up a big Week 14 #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/aID3ZLwnCp,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,afc north recap perfect week division sets big week 14,0.5719,0.5,1.0718999999999999,True
24,1599909205166632961,2022-12-05 23:30:54+00:00,JRown32,"Kind of strange. Despite missing one game vs Pittsburgh while on IR, Joe Burrow (4) has made more starts against the #Steelers than Lamar Jackson (3), who will likely miss this week's game again.",['Steelers'],77,3,,,kind strange despite missing one game vs pittsburgh ir joe burrow 4 made starts lamar jackson 3 likely miss weeks game,0.4382,-0.07500000000000002,0.36319999999999997,True
25,1599909203602477056,2022-12-05 23:30:53+00:00,steelers_n6tion,The Baltimore Ravens haven’t beaten the Steelers since 2019. Happy rivalry week. Let’s run table! #HereWeGo #Steelers,"['HereWeGo', 'Steelers']",44,4,,,baltimore ravens beaten steelers since 2019 happy rivalry week let run table,0.2263,0.8,1.0263,True
26,1599908939315003392,2022-12-05 23:29:50+00:00,cdcrisan,"Sunday's win at Atlanta marked the first time this season the #Steelers won two games in a row.

""This one's big, because we know that as we stack them, they continue to get easier,"" Alex Highsmith said.

More from the South Side below. @MikesBeerBar https://t.co/y61w8BGyYt",['Steelers'],6,1,"[User(username='MikesBeerBar', id=1092517772561711104, displayname=""Mike's Beer Bar 🍺"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,sundays win atlanta marked first time season two games row ones big know stack continue get easier alex highsmith said south side,0.765,0.2875,1.0525,True
27,1599908787581747200,2022-12-05 23:29:14+00:00,astockeyWTAE,#Steelers play first of two games vs #Ravens Sunday at ⁦@AcrisureStadium⁩ #herewego #wtae  https://t.co/EmgwtUftMu,"['Steelers', 'Ravens', 'herewego', 'wtae']",3,1,"[User(username='AcrisureStadium', id=1300541750, displayname='Acrisure Stadium', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,play first two games vs sunday,0.34,0.25,0.5900000000000001,True
29,1599906717248229380,2022-12-05 23:21:00+00:00,SteelersNewsNow,"Highsmith, Wormley on Week 13 win, upcoming game vs. Ravens, stacking wins | Pittsburgh Steelers #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/OmvcC8PIa0","['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,highsmith wormley week 13 win upcoming game vs ravens stacking wins pittsburgh steelers,0.8176,0.2333333333333333,1.0509333333333333,True
30,1599905962856431617,2022-12-05 23:18:01+00:00,SteelersNewsNow,"Harris, running game gives Steelers offense an identity #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/luIQBkHJnW","['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,harris running game gives steelers offense identity,-0.25,-0.4,-0.65,False
31,1599905633746108416,2022-12-05 23:16:42+00:00,realtadams542,We are favored over the Ravens? RIDE THIS WAVE KENNY P! #steelers https://t.co/CEceHMe8s5,['steelers'],0,0,,,favored ravens ride wave kenny p,0.4215,0.8,1.2215,True
32,1599904678891778048,2022-12-05 23:12:54+00:00,JRown32,#Steelers (5-7) are now 3-point favorites over the #Ravens (8-4) Sunday.,"['Steelers', 'Ravens']",2131,104,,,5 7 3 point favorites 8 4 sunday,0.4215,0.0,0.4215,True
34,1599904204998557700,2022-12-05 23:11:01+00:00,SteelersNewsNow,"Ravens QB Lamar Jackson 'week to week' with knee injury, but 'less likely' to play vs. Steelers #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/Dib6hvSovk","['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,ravens qb lamar jackson week week knee injury less likely play vs steelers,-0.1725,-0.08333333333333333,-0.2558333333333333,False
35,1599903895152513024,2022-12-05 23:09:48+00:00,jack_sperry,"Lamar Jackson is DOUBTFUL to play this week against PIT‼️

Is T.J. Watt's rib injury going to limit his production for the last 5 weeks of the year❓

Why 🇨🇦 is to blame for George Pickens' lack of production lately.

Watch⬇️:
https://t.co/jZzN679tMn

#HereWeGo #Steelers https://t.co/U29BlXsrnS","['HereWeGo', 'Steelers']",4,2,,,lamar jackson doubtful play week pit j watts rib injury going limit production last 5 weeks year blame george pickens lack production lately watch,-0.7579,-0.3666666666666667,-1.1245666666666667,False
36,1599903229394837504,2022-12-05 23:07:09+00:00,Blitz_Burgh,"Mark Madden said Kenny Pickett's numbers are mid, at best. 😂 #Steelers #NFL","['Steelers', 'NFL']",475,5,,,mark madden said kenny picketts numbers mid best,0.6369,0.5,1.1369,True
37,1599903193621831686,2022-12-05 23:07:00+00:00,SteelersNewsNow,"5 things we learned: Matthew Wright is a perfect 10, but what is his future with Steelers? #PittsburghSteelers #Steelers #SteelersFootball #BlackAndYellow https://t.co/0iNBPYeHay","['PittsburghSteelers', 'Steelers', 'SteelersFootball', 'BlackAndYellow']",0,0,,,5 things learned matthew wright perfect 10 future steelers,0.5719,0.5,1.0718999999999999,True
38,1599902722958192640,2022-12-05 23:05:08+00:00,Steelersdepot,PHOTOS: Karl's top pics - Steelers at Falcons https://t.co/ccRy8Fvsnh #Steelers https://t.co/w7YyFSvkRs,['Steelers'],9,1,,,photos karls top pics steelers falcons,0.2023,0.5,0.7023,True
39,1599902671343091715,2022-12-05 23:04:56+00:00,Blitz_Burgh,PHOTOS: Karl's top pics - Steelers at Falcons #Steelers #NFL https://t.co/DnfQ36XGCb https://t.co/mFXjn9OVqA,"['Steelers', 'NFL']",62,0,,,photos karls top pics steelers falcons,0.2023,0.5,0.7023,True
40,1599902467227283457,2022-12-05 23:04:07+00:00,Steelersdepot,"Connor Heyward played 14 snaps against the Falcons and was used a few times on split flow runs, a longtime staple in Pittsburgh. Here is one instance of him using a cut block with success against Atlanta edge Lorenzo Carter for a Najee Harris profit. #Steelers #NFL https://t.co/IPzUVDrn9v","['Steelers', 'NFL']",74,1,,,connor heyward played 14 snaps falcons used times split flow runs longtime staple pittsburgh one instance using cut block success atlanta edge lorenzo carter najee harris profit,0.6124,0.3,0.9124000000000001,True
42,1599901767000530944,2022-12-05 23:01:20+00:00,SteelersNewsNow,Ravens sign DeSean Jackson to active roster #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/qTLsnZwTTe,"['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",2,1,,,ravens sign desean jackson active roster,0.4019,-0.13333333333333333,0.2685666666666666,True
44,1599900434243657743,2022-12-05 22:56:02+00:00,SteelersNewsNow,"John Harbaugh: Unlikely, but not impossible, Lamar Jackson plays this week #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/NpzzDzDzqh","['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,john harbaugh unlikely impossible lamar jackson plays week,0.25,-0.5833333333333333,-0.33333333333333326,False
45,1599900351913549825,2022-12-05 22:55:43+00:00,TheEditor5577,"STORM OF STEEL: Powerful combat memoir.

Click: 
https://t.co/fcCDVQdpZo

#TCUvsKSU #TCUFootball #Saints #TampaBayBuccaneers #Tampa #bucs #CowboysNation #Steelers #49ers https://t.co/ogVIqiAAU5","['TCUvsKSU', 'TCUFootball', 'Saints', 'TampaBayBuccaneers', 'Tampa', 'bucs', 'CowboysNation', 'Steelers', '49ers']",0,0,,,storm steel powerful combat memoir click,0.1027,0.3,0.4027,True
47,1599900070438404096,2022-12-05 22:54:36+00:00,BEliteKas,"Imagine being a rookie and being this disgruntled, even after a win. This kid is everything wrong with the #NFL #Steelers https://t.co/ugSErLaI1a","['NFL', 'Steelers']",0,0,,,imagine rookie disgruntled even win kid everything wrong,0.1779,0.15000000000000002,0.3279,True
48,1599899237508349952,2022-12-05 22:51:17+00:00,Steelersdepot,Steelers oline did a great job on Grady Jarrett on Sunday. Watched quite a bit of Jarrett all-22 leading up to Sunday and that had to be his worst game against the run in 2022. #Steelers #NFL,"['Steelers', 'NFL']",52,1,,,steelers oline great job grady jarrett sunday watched quite bit jarrett 22 leading sunday worst game run 2022,0.0,-0.19999999999999998,-0.19999999999999998,False
49,1599899167089754112,2022-12-05 22:51:00+00:00,SteelersNewsNow,Saunders: Heyward Brothers’ Special Day Shows What Steelers Are All About #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/MXkGyzJpi2,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,saunders heyward brothers special day shows steelers,0.4019,0.35714285714285715,0.7590428571428571,True
50,1599898943218802688,2022-12-05 22:50:07+00:00,B_GNation1,"#Steelers CB Cam Sutton vs. Falcons:

🟨4 Tackles (3 solo)
⬛️1 Pass defensed (10th of the season)
🟨49.0 Completion% allowed (after 11 games played)

#SteelersStats #HereWeGo #SteelersNation #GoVols https://t.co/rH38U2TsTS","['Steelers', 'SteelersStats', 'HereWeGo', 'SteelersNation', 'GoVols']",2,3,,,cb cam sutton vs falcons 4 tackles 3 solo 1 pass defensed 10th season 49 0 completion allowed 11 games played,0.34,0.0,0.34,True
51,1599898925460512768,2022-12-05 22:50:03+00:00,WILLYwithAwhy99,Muuuuuuuuth. Headed to Charlotte in a couple weeks to cheer on the Black and Gold. Can’t wait to hear @SteeIerNation take over Bank of America Stadium!! @steelers @pat_fry5 #HereWeGo https://t.co/k0ASvrMbxI,['HereWeGo'],0,0,"[User(username='SteeIerNation', id=769405857759129600, displayname='SteelerNation', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='pat_fry5', id=1643162496, displayname='Pat Freiermuth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,muuuuuuuuth headed charlotte couple weeks cheer black gold wait hear take bank america stadium,0.5106,-0.16666666666666666,0.3439333333333334,True
52,1599898098334998528,2022-12-05 22:46:45+00:00,ABTFocus,"@CoachTomlin NO, THANK YOU! @CoachTomlin and @minkfitz_21 If you heard somebody yelling at the top of her lungs “Minkah get our ball back”, it was me😂😂🤣😂. Defense wins games! LET’S GO!!! See you in 2 weeks! @steelers #herewego #SteelersNation https://t.co/XKCITkbITB","['herewego', 'SteelersNation']",5,0,"[User(username='CoachTomlin', id=1482304957, displayname='Mike Tomlin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CoachTomlin', id=1482304957, displayname='Mike Tomlin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='minkfitz_21', id=414267748, displayname='Minkah Fitzpatrick', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,thank heard somebody yelling top lungs minkah get ball back defense wins games let go see 2 weeks,0.8176,0.26666666666666666,1.0842666666666667,True
53,1599897660110020635,2022-12-05 22:45:01+00:00,SteelersNewsNow,Steelers’ Minkah Fitzpatrick Said ‘Lets Go Home’ After Massive Winning Interception In Week 13 #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/CGyoVjSTh6,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,steelers minkah fitzpatrick said lets go home massive winning interception week 13,0.5267,0.25,0.7767,True
54,1599897543080431617,2022-12-05 22:44:33+00:00,YouTellMePod1,"It seems #steelers nation is divided on Pickens reaction yesterday and let's look at facts, they kept forcing the ball to Diontae despite his key drops yesterday and then drew up a bs bubble for George knowing we are terrible at that play just to say we tried. I'd be pissed too.",['steelers'],1,0,,,seems nation divided pickens reaction yesterday lets look facts kept forcing ball diontae despite key drops yesterday drew bs bubble george knowing terrible play say tried id pissed,-0.7096,-0.5,-1.2096,False
58,1599895627713810432,2022-12-05 22:36:56+00:00,chucksmithnfl,"It’s easy to work with a one day Hall of Famer 🙌🏽
#DrRush #PassRushFamily 
#dirtybirds #steelers https://t.co/DyZLXIqjUG","['DrRush', 'PassRushFamily', 'dirtybirds', 'steelers']",47,4,,"Coordinates(longitude=-85.605166, latitude=30.355644)",easy work one day hall famer,0.4404,0.43333333333333335,0.8737333333333334,True
59,1599895403985793024,2022-12-05 22:36:03+00:00,Steelersdepot,Listen: The Terrible Take (Episode 641) https://t.co/GrVhInCgQ5 #Steelers https://t.co/rgyBy4OP8u,['Steelers'],2,1,,,listen terrible take episode 641,-0.4767,-1.0,-1.4767000000000001,False
64,1599894286853545986,2022-12-05 22:31:37+00:00,lovable_mattc,"Even after a W yinz like @Dejan_Kovacevic , @ay_taybay , &amp; others complain about me and the O. Even if you had ONE game to “prove” you could do better than myself (and you can’t) you know what you’d win? 👇🏼. #HereWeGo #Steelers #SteelersNation https://t.co/9NgxKw5IQP","['HereWeGo', 'Steelers', 'SteelersNation']",0,0,"[User(username='Dejan_Kovacevic', id=51674513, displayname='Dejan Kovacevic', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ay_taybay', id=3418502955, displayname='taylor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,even w yinz like amp others complain even one game prove could better know win,0.7717,0.3,1.0717,True
66,1599894132859850754,2022-12-05 22:31:00+00:00,SteelersNewsNow,Ravens Coach John Harbaugh Says It’s ‘Less Likely’ Lamar Jackson Plays Against Steelers #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/3nU0szQqL3,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,ravens coach john harbaugh says less likely lamar jackson plays steelers,0.25,-0.08333333333333333,0.16666666666666669,True
67,1599893568327393295,2022-12-05 22:28:45+00:00,StillCurtain,George Pickens outburst is a bad look for #Steelers (via @FalceAndrew) https://t.co/NzA8OgO7Ye,['Steelers'],2,1,"[User(username='FalceAndrew', id=1236135174754177029, displayname='Andrew Falce', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,george pickens outburst bad look via,-0.5423,-0.6999999999999998,-1.2422999999999997,False
69,1599892122253008906,2022-12-05 22:23:01+00:00,SteelersNewsNow,Week 13 snap counts show the Steelers beat the Falcons at their own game #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/JbMEZcYmGk,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,week 13 snap counts show steelers beat falcons game,0.0,-0.4,-0.4,False
70,1599891619460911104,2022-12-05 22:21:01+00:00,SteelersNewsNow,"Heyward Brothers, Minkah Fitzpatrick Seal Deal in Pittsburgh Steelers Week 13 Win #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/ouIh9JtDWy","['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,heyward brothers minkah fitzpatrick seal deal pittsburgh steelers week 13 win,0.5859,0.8,1.3859,True
71,1599891308134408207,2022-12-05 22:19:47+00:00,clardy_corbin,Glad that both #MikeTomlin n #MattCanada are on their way out. Just not having a losing season streak doesn't cut it Mike. Actually adding more trophies does and you haven't in what 14 seasons #Steelers,"['MikeTomlin', 'MattCanada', 'Steelers']",1,0,,,glad n way losing season streak doesnt cut mike actually adding trophies havent 14 seasons,0.2991,0.25,0.5490999999999999,True
72,1599890711054528512,2022-12-05 22:17:24+00:00,beaugbowden,"We bought up 20,000 tickets, in Baltimore, back in 2015 or 2016. It was like a bowl game. #Steelers https://t.co/fErRZAmo7u",['Steelers'],0,0,,,bought 20 000 tickets baltimore back 2015 2016 like bowl game,0.3612,-0.2,0.1612,True
74,1599890582507094017,2022-12-05 22:16:54+00:00,SteeIerNation,"The #Steelers are winning, and Najee Harris is evolving into a leader -- and he's getting back to punishing people on the field 

https://t.co/rpEdy2HPvy",['Steelers'],91,5,,,winning najee harris evolving leader hes getting back punishing people field,-0.0516,0.25,0.1984,True
75,1599889355644014592,2022-12-05 22:12:01+00:00,SteelersNewsNow,"Steelers Coach Mike Tomlin takes his job seriously, responds to spectator in tunnel at halftime #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/kop7gNPbDo","['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,steelers coach mike tomlin takes job seriously responds spectator tunnel halftime,-0.1779,-0.3333333333333333,-0.5112333333333333,False
76,1599889112458207232,2022-12-05 22:11:03+00:00,SteelersNewsNow,Week 14 NFL playoff picture: Bills move into first place in AFC #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/xgKngDhhte,"['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",1,0,,,week 14 nfl playoff picture bills move first place afc,0.0,0.25,0.25,True
