,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
15,1569832915575472131,2022-09-13 23:38:27+00:00,EDuerrwaechter,"As I figured recently claimed #Bears DT Armon Watts is getting a look as a 3-tech. And not just as a shade in the 1-tech. 

Watch where he’s at before the snap. And then how quickly he’s able to penetrate while shutting the play down.

 https://t.co/8DCV4hRB9P",['Bears'],163,13,,,figured recently claimed dt armon watts getting look 3 tech shade 1 tech watch snap quickly able penetrate shutting play,0.34,0.25,0.5900000000000001,True
16,1569832729176412161,2022-09-13 23:37:43+00:00,njvenegas,"@SarahSpain @FO_ASchatz @SpainandFitz Who do you think Justin Fields picks to introduce him to the Hall Of Fame?? Gotta be McMahon right?

#Bears #BearDown #VictoryMonday","['Bears', 'BearDown', 'VictoryMonday']",5,0,"[User(username='SarahSpain', id=18494981, displayname='Sarah Spain', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FO_ASchatz', id=83888782, displayname='Aaron Schatz 🏈', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SpainandFitz', id=122218099, displayname='Spain and Fitz', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,think justin fields picks introduce hall fame gotta mcmahon right,0.4404,0.2857142857142857,0.7261142857142857,True
17,1569832530479562753,2022-09-13 23:36:56+00:00,Wi11DeWitt,"#Bears ran the ball on 66.07% of their snaps last week, the highest mark in the NFL. 

Have to believe a good portion of that was due to the weather. 49ers were second in the league (55.22%).",['Bears'],36,6,,,ran ball 66 07 snaps last week highest mark nfl believe good portion due weather 49ers second league 55 22,0.4404,0.14375,0.58415,True
19,1569832509927735296,2022-09-13 23:36:51+00:00,DaKingBoba,Any Bears fans wanna talk about the team or sum. #DaBears I have never been more exited to play Green Bay on SNF ever. This game is my Super Bowl for the season.,['DaBears'],1,0,,,bears fans wanna talk team sum never exited play green bay snf ever game super bowl season,0.4337,-0.08888888888888892,0.34481111111111107,True
20,1569832045332807687,2022-09-13 23:35:00+00:00,BearsViews,Dominique Robinson One of Many Bears Rookie Successes #BearsNation #DaBears #BearsTalk #Bears https://t.co/abDCbDOxrD,"['BearsNation', 'DaBears', 'BearsTalk', 'Bears']",0,0,,,dominique robinson one many bears rookie successes,0.5574,0.5,1.0574,True
21,1569831999350644736,2022-09-13 23:34:49+00:00,JJLaPlanteeee,@scarredbearsfan @BearDown724 @ChiSportUpdates @novy_williams @kbadenhausen It did but the #Bears contributed 200 million dollars to the project. Look that up “champ”.,['Bears'],0,0,"[User(username='scarredbearsfan', id=1213525675249823744, displayname='Scarredbearsfan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BearDown724', id=1335707191903465473, displayname='BearDown', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChiSportUpdates', id=2319815600, displayname='Daniel Greenberg', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='novy_williams', id=240700994, displayname='Eben Novy-Williams', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='kbadenhausen', id=164308831, displayname='Kurt Badenhausen', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,contributed 200 million dollars project look champ,0.4767,0.0,0.4767,True
22,1569831972104454145,2022-09-13 23:34:42+00:00,Wi11DeWitt,#Bears gave up the fifth-least points per play in Week 1: 0.149,['Bears'],27,4,,,gave fifth least points per play week 1 0 149,0.34,-0.3,0.040000000000000036,True
23,1569831836897128448,2022-09-13 23:34:10+00:00,Jon_Kingston,"I think about the #Bears more than is healthy and I don’t really have an outlet for those thoughts (you’re welcome @NPTFBall listeners), so I’m going to post some weekly thoughts here in a thread.

(1/10)",['Bears'],2,1,"[User(username='NPTFBall', id=1376029716587585538, displayname='National Pass Time', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,think healthy really outlet thoughts welcome listeners going post weekly thoughts thread 1 10,0.7152,0.5,1.2151999999999998,True
24,1569831680952905731,2022-09-13 23:33:33+00:00,S_K_POWELL,I have a confidence that might be confused with being crazy but I assure you I am of sound mind and body. Bears will change the narrative Sunday night. #Bears https://t.co/Jshu4uXbhR,['Bears'],21,2,,,confidence might confused crazy assure sound mind body bears change narrative sunday night,0.25,-0.19999999999999998,0.05000000000000002,True
25,1569831599407071232,2022-09-13 23:33:14+00:00,goldsparrowps4,"Madden Series: Xavier Klein Coaching Journey Ep 3 
Although we are 0-2, we looked way better in the 2nd game. We have beatable teams in the Bears and Giants so lets hope to get back to .500.
#madden23 #Bears #Chicago #cfm #ps5 #twitchlive
https://t.co/8m8nQ3YAl0","['madden23', 'Bears', 'Chicago', 'cfm', 'ps5', 'twitchlive']",0,0,,,madden series xavier klein coaching journey ep 3 although 0 2 looked way better 2nd game beatable teams bears giants lets hope get back 500,0.7003,0.024999999999999994,0.7253000000000001,True
28,1569829468994437122,2022-09-13 23:24:46+00:00,UnfilteredNBC,"Really cool BTS from @briancassella on shooting the #Bears #49ers game in the rain at Soldier Field on Sunday!

#UnfilteredNBC | @NBCSBears https://t.co/rt8qoUO7K4","['Bears', '49ers', 'UnfilteredNBC']",2,0,"[User(username='briancassella', id=100039156, displayname='Brian Cassella', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NBCSBears', id=423536031, displayname='Bears Talk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,really cool bts shooting game rain soldier field sunday,0.3804,-0.025000000000000022,0.3554,True
29,1569829277251813377,2022-09-13 23:24:00+00:00,BearsViews,Game balls: 5 standouts from the Bears' win over 49ers #BearsNation #DaBears #MonstersOfTheMidway #Bears https://t.co/TNScBOo1q1,"['BearsNation', 'DaBears', 'MonstersOfTheMidway', 'Bears']",1,0,,,game balls 5 standouts bears win 49ers,0.5859,0.2,0.7859,True
30,1569828523212169217,2022-09-13 23:21:00+00:00,BearsViews,Game balls: 5 standouts from the Bears’ win over 49ers #Bears #ChicagoBears #BearsNation #DaBears https://t.co/lXUfNzstoC,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,game balls 5 standouts bears win 49ers,0.5859,0.2,0.7859,True
32,1569827223019855876,2022-09-13 23:15:50+00:00,ajlight315,"@MarkPotash @AdamHoge Why bring up Kittle’s absence? He is a phenomenal run blocking TE, but the 49ers still ran for 176 yards without him and lost. And Kittle can’t make Lance a better passer. The #Bears scored 3 offensive TDs against a healthy 9ers Def. Why don’t you talk about that…",['Bears'],0,0,"[User(username='MarkPotash', id=328613808, displayname='Mark Potash', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AdamHoge', id=121509578, displayname='Adam Hoge', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,bring kittle absence phenomenal run blocking te 49ers still ran 176 yards without lost kittle make lance better passer scored 3 offensive tds healthy 9ers def talk,0.2411,0.371875,0.612975,True
33,1569826745456394240,2022-09-13 23:13:56+00:00,optiongladiator,#Bears found a savage. His preseason flashed. Star in the making https://t.co/hliqsTISvY,['Bears'],0,0,,,found savage preseason flashed star making,-0.4588,0.0,-0.4588,False
34,1569826508868407298,2022-09-13 23:13:00+00:00,BearsViews,Bears corner Jaylon Johnson records lowest target rate in the NFL for Week 1 #Bears #ChicagoBears #BearsNation #DaBears https://t.co/OEQhCNv5LN,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,bears corner jaylon johnson records lowest target rate nfl week 1,-0.3818,0.0,-0.3818,False
36,1569826228235812866,2022-09-13 23:11:53+00:00,ChiBearsKingdom,"Week 1 

Packers Lose. #Bears won! 

Credit: Die-Hard Chicago Bears Fan FB https://t.co/ufDPsfwkGr",['Bears'],4,0,,,week 1 packers lose credit die hard chicago bears fan fb,-0.4767,-0.2916666666666667,-0.7683666666666666,False
38,1569826051181912064,2022-09-13 23:11:11+00:00,NextGenStats,"Bears rookie DE Dominique Robinson generated 3 hustle stops in his impressive NFL debut, the most by a rookie defensive lineman in a game in the NGS era (since 2016).

Robinson had a team-high 1.5 sacks on 11 pass rushes.

#SFvsCHI | #DaBears https://t.co/5o4uYoYGgF","['SFvsCHI', 'DaBears']",713,91,,,bears rookie de dominique robinson generated 3 hustle stops impressive nfl debut rookie defensive lineman game ngs era since 2016 robinson team high 1 5 sacks 11 pass rushes,0.4215,0.25333333333333335,0.6748333333333334,True
39,1569826006285881346,2022-09-13 23:11:00+00:00,BearsViews,Bears QB Justin Fields receives game ball for Week 1 performance #Bears #ChicagoBears #BearsNation #DaBears https://t.co/QZRmEbAW8T,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",1,0,,,bears qb justin fields receives game ball week 1 performance,0.0,-0.4,-0.4,False
40,1569825518727438338,2022-09-13 23:09:04+00:00,Carlo5Quiroz,When I look at this picture of Coach Matt Eberflus. I see a humble man who knows where he comes from &amp; appreciates so much where he’s at. #Bears fam…what’s your take? 🐻⬇️ https://t.co/1ZdpxKXv2m,['Bears'],2,0,,,look picture coach matt eberflus see humble man knows comes amp appreciates much fam take,0.5106,0.0,0.5106,True
41,1569824024418734082,2022-09-13 23:03:07+00:00,wiltfongjr,#Bears @sbnreacts Survey: Where is your confidence level in the team this week? https://t.co/qpA8en63VL,['Bears'],9,4,"[User(username='sbnreacts', id=1110547343986839552, displayname='SB Nation Reacts', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,survey confidence level team week,0.5106,0.0,0.5106,True
43,1569823556791373825,2022-09-13 23:01:16+00:00,BearsViews,Bears QB Justin Fields receives game ball for Week 1 performance #BearsNation #DaBears #MonstersOfTheMidway #Bears https://t.co/JhZwfF7GhZ,"['BearsNation', 'DaBears', 'MonstersOfTheMidway', 'Bears']",1,0,,,bears qb justin fields receives game ball week 1 performance,0.0,-0.4,-0.4,False
45,1569823249906556928,2022-09-13 23:00:03+00:00,WildernessWatch,"THANK YOU to all the groups that filed this lawsuit in the effort to protect grizzly #bears and the Greater #Yellowstone Ecosystem from more cows on landscape. 
#wilderness #KeepItWild 
@ForRockies @westernlaw
@wildadvocate @wildearthguard
 https://t.co/QE9Ql7Kthi","['bears', 'Yellowstone', 'wilderness', 'KeepItWild']",19,6,"[User(username='ForRockies', id=1047934692840824832, displayname='Alliance for the Wild Rockies', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='westernlaw', id=124528783, displayname='Western Environmental Law Center', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='wildadvocate', id=33015929, displayname='Western Watersheds', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='wildearthguard', id=247552110, displayname='WildEarth Guardians', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,thank groups filed lawsuit effort protect grizzly greater ecosystem cows landscape,0.6908,0.5,1.1907999999999999,True
46,1569823245599113216,2022-09-13 23:00:02+00:00,WCGridiron,"#Bears @sbnreacts Survey: Week 2 Confidence level

 https://t.co/6NXWDMYahZ",['Bears'],1,1,"[User(username='sbnreacts', id=1110547343986839552, displayname='SB Nation Reacts', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,survey week 2 confidence level,0.5106,0.0,0.5106,True
47,1569823239144185857,2022-09-13 23:00:00+00:00,AdamGSager,"🚨 NEW EPISODE 🚨

Episode 16 of The Sean Salisbury Show with @SeanUnfiltered &amp; myself.

- #NFL Week 1 Reaction
- Dak hurt, what's next
- #Texans playing for a tie?
- #Bears, #Giants surprise 
- Mahomes' statement #Chiefs 

@BleavNetwork @BleavSports

https://t.co/EtqLQQPwXK","['NFL', 'Texans', 'Bears', 'Giants', 'Chiefs']",5,3,"[User(username='SeanUnfiltered', id=179760789, displayname='Sean Salisbury', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BleavNetwork', id=220917145, displayname='Bleav', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BleavSports', id=1496134578016301062, displayname='Bleav Sports', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new episode episode 16 sean salisbury show amp week 1 reaction dak hurt whats next playing tie surprise mahomes statement,-0.128,0.06818181818181818,-0.059818181818181826,False
49,1569821963916398597,2022-09-13 22:54:56+00:00,Scott_A_Miller,Laurence cost me more $$$ for another subscription. I couldn’t be happier. He’s quite simply one of the best Bears reporters I’ve ever read. Perfect timing with his Smith experience writing about Eberflus. #Bears #chicagobears https://t.co/tT9Wp1cQVh,"['Bears', 'chicagobears']",0,0,,,laurence cost another subscription happier quite simply one best bears reporters ever read perfect timing smith experience writing eberflus,0.9112,0.6666666666666666,1.5778666666666665,True
50,1569821224682881024,2022-09-13 22:52:00+00:00,BearsViews,Teven Jenkins is the highest graded PFF o-lineman from Bears Week 1 game #Bears #ChicagoBears #BearsNation #DaBears https://t.co/1EZ5mymubS,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,teven jenkins highest graded pff lineman bears week 1 game,0.0,-0.4,-0.4,False
51,1569820972957458434,2022-09-13 22:51:00+00:00,BearsViews,Where the Bears rank statistically after Week 1 #Bears #ChicagoBears #BearsNation #DaBears https://t.co/TZqnIsKBoG,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,bears rank statistically week 1,0.0,-0.8,-0.8,False
52,1569820737460109312,2022-09-13 22:50:04+00:00,Chi_Fans,The fullback and running back in action vs. 49ers | Thayer's Playbook | Chicago Bears #Chicago #Bears #NFL Video: https://t.co/8viT8aSqVS,"['Chicago', 'Bears', 'NFL']",1,0,,,fullback running back action vs 49ers thayers playbook chicago bears video,0.0,0.05,0.05,True
53,1569820235833962497,2022-09-13 22:48:04+00:00,DannyT_17,@livmoods As a packers fan.. I took the bears + the points!!! #DaBears,['DaBears'],0,0,"[User(username='livmoods', id=265106449, displayname='liv', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,packers fan took bears points,0.3182,0.0,0.3182,True
56,1569818944944340993,2022-09-13 22:42:56+00:00,NJBearsFan,@klcross99 Just the jersey rockin' one of my all-time favorite #Bears 💯🥜🥊🐻⬇️,['Bears'],1,0,"[User(username='klcross99', id=311595918, displayname='K-9', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,jersey rockin one time favorite,0.4588,0.5,0.9588,True
57,1569818456018534401,2022-09-13 22:41:00+00:00,BearsViews,Film Review of Chicago Bears offensive line Week One #BearsFootball #BearsTalk #DaBears #BearDown #BearsFans https://t.co/XM0aqtHd0p,"['BearsFootball', 'BearsTalk', 'DaBears', 'BearDown', 'BearsFans']",1,0,,,film review chicago bears offensive line week one,-0.4588,0.0,-0.4588,False
60,1569818204423307267,2022-09-13 22:40:00+00:00,BearsViews,"Bears coaching difference, rookies’ success and more: 5 takeaways #Bears #ChicagoBears #BearsNation #DaBears https://t.co/olpIJzztzd","['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,bears coaching difference rookies success 5 takeaways,0.5719,0.3,0.8718999999999999,True
62,1569815941344595968,2022-09-13 22:31:00+00:00,BearsViews,"Ten Thoughts on the NFL: Bears Win, Packers Lose #BearsFootball #BearsTalk #DaBears #BearDown #BearsFans https://t.co/faVKHPQ9Be","['BearsFootball', 'BearsTalk', 'DaBears', 'BearDown', 'BearsFans']",0,0,,,ten thoughts nfl bears win packers lose,0.2732,0.4,0.6732,True
