,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
13,1597724328552189952,2022-11-29 22:48:58+00:00,kareemslick,@NFL #1 in the NFC West but we should be 9-2 but it's all good proud of my Team regardless.  They will continue to get better.  Go @49ers #FTTB #49ers #NinerGang #Niners #SanFrancisco49ers #IGYB #NFL #TheBay #BayArea #NFLTwitter,"['FTTB', '49ers', 'NinerGang', 'Niners', 'SanFrancisco49ers', 'IGYB', 'NFL', 'TheBay', 'BayArea', 'NFLTwitter']",0,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,nfc west 9 2 good proud team regardless continue get better go,0.6369,0.6666666666666666,1.3035666666666668,True
14,1597724137530609664,2022-11-29 22:48:13+00:00,TheRealMcKoy85,"If I had to guess, I would say the string of consecutive games without allowing second half points comes to an end for SF this week. And that’s not a slight on the Niners. This is just an extremely talented Miami offense. 

Irresistible Force vs. Immovable Object. #SFvsMIA #FTTB","['SFvsMIA', 'FTTB']",3,0,,,guess would say string consecutive games without allowing second half points comes end sf week slight niners extremely talented miami offense irresistible force vs immovable object,0.576,0.09166666666666666,0.6676666666666666,True
15,1597722989021515777,2022-11-29 22:43:39+00:00,mugzydebarge,@NFL can you please not waste another minute and flex the @49ers and 🐬 game to @SNFonNBC  that #DallasCowboys and #Colts game is gonna be dry AF bruh.  #FTTB,"['DallasCowboys', 'Colts', 'FTTB']",0,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SNFonNBC', id=167155452, displayname='Sunday Night Football on NBC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-94.733122, latitude=38.868002)",please waste another minute flex game game gonna dry af bruh,-0.128,-0.26666666666666666,-0.39466666666666667,False
18,1597714832437825537,2022-11-29 22:11:14+00:00,SonsofJohnnieLe,Who’s going to Niners vs 🐬 game this Sunday? 🤚🏽 #FTTB https://t.co/WpmMA8swW3,['FTTB'],10,0,,,going niners vs game sunday,0.0,-0.4,-0.4,False
19,1597712317910687744,2022-11-29 22:01:15+00:00,Chase_Senior,"Going live on the #49ers Report right now! We're discussing:

- Niners signing Janoris Jenkins
- Positive Arik Armstead update
- Dolphins talking smack?
- Miami vs. San Francisco preview
- NFL Playoff picture

WATCH: https://t.co/NLHJHVMX4j

#FTTB @ChatSports https://t.co/t6aSLLc4Tn","['49ers', 'FTTB']",4,1,"[User(username='ChatSports', id=81275395, displayname='Chat Sports', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,going live report right discussing niners signing janoris jenkins positive arik armstead update dolphins talking smack miami vs san francisco preview nfl playoff picture watch,0.5574,0.21645021645021645,0.7738502164502165,True
20,1597712008106848256,2022-11-29 22:00:01+00:00,chase__thomas,"It's hard to argue against the 49ers as the favorites in the NFC right now. 

@EvanSowards, @JBaileyNFL and I talk all about it on today's show.

#49ers l #Niners l @bluewirepods

🍎: https://t.co/3RXejAU83y
🍏: https://t.co/6IgsLBULK6 https://t.co/XaRLWigo5z","['49ers', 'Niners']",2,2,"[User(username='EvanSowards', id=2268030421, displayname='Evan Sowards', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JBaileyNFL', id=768053801836220416, displayname='Jarrett Bailey', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='bluewirepods', id=1031337009233547264, displayname='Blue Wire', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hard argue 49ers favorites nfc right talk todays show l l,-0.5719,-0.0029761904761904934,-0.5748761904761904,False
23,1597708202657091584,2022-11-29 21:44:54+00:00,ECRG_IESR,"Are you looking for 4 diehard 49ers fans that talk about their team in the most genuine and passionate manner and have a blast doing so, while having notable guests on the show?! Go check us out! We bring it every show! @49ers #FTTB 

https://t.co/enbGb5SWvi",['FTTB'],1,0,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,looking 4 diehard 49ers fans talk team genuine passionate manner blast notable guests show go check us bring every show,0.5267,0.2833333333333334,0.8100333333333334,True
24,1597707970464612352,2022-11-29 21:43:58+00:00,mattcordova29,@SNFonNBC #Niners a solid 2 at the moment. We're building towards a 1 #FTTB,"['Niners', 'FTTB']",0,0,"[User(username='SNFonNBC', id=167155452, displayname='Sunday Night Football on NBC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-83.67529, latitude=36.540739)",solid 2 moment building towards 1,0.1531,0.0,0.1531,True
27,1597694644351008768,2022-11-29 20:51:01+00:00,49ersSupporters,"Dolphins' Raheem Mostert adds context to comments about 49ers' talent, Jimmy G #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/2jlbeg69YA","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,dolphins raheem mostert adds context comments 49ers talent jimmy g,0.4215,0.0,0.4215,True
29,1597688468670644225,2022-11-29 20:26:29+00:00,turtle_hannah,"STOP SCROLLING IF YOU'RE A 49ER FAITHFUL! Please RT: if you're going to the game this Sunday, you need to wear RED! Not white, not black, RED!!! Get loud and show the rest of the league we mean business! #FTTB #49ers @49ers","['FTTB', '49ers']",4,2,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,stop scrolling youre 49er faithful please rt youre going game sunday need wear red white black red get loud show rest league mean business,0.4588,-0.11130952380952382,0.3474904761904762,True
32,1597684573088923648,2022-11-29 20:11:00+00:00,49ersSupporters,"NFL Week 12 winners, losers: DeMeco Ryans, 49ers' defense looking dangerous #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/18ZfwREw9j","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl week 12 winners losers demeco ryans 49ers defense looking dangerous,-0.4404,-0.4,-0.8404,False
33,1597683818256736261,2022-11-29 20:08:00+00:00,49ersSupporters,49ers mailbag: Is Jimmy Garoppolo OK? Time to fret over Christian McCaffrey's average? #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/RBmXZgL5TL,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers mailbag jimmy garoppolo ok time fret christian mccaffreys average,0.296,0.11666666666666665,0.4126666666666666,True
34,1597683093103693829,2022-11-29 20:05:07+00:00,AdsmithBroker,"I don't get no second chances at being free. You only get one life, and when time is taken from you unjustly, where's the reparations for that?

Prison artist C-Note

#AdsmithBroker #realestate #fineart #siliconvalley #sanjose #oakland #niners #southbay #bayarea https://t.co/nnsA1gPJfv","['AdsmithBroker', 'realestate', 'fineart', 'siliconvalley', 'sanjose', 'oakland', 'niners', 'southbay', 'bayarea']",1,0,,,dont get second chances free get one life time taken unjustly wheres reparations prison artist c note,-0.1511,0.2,0.0489,True
37,1597675400238628865,2022-11-29 19:34:33+00:00,Soul7Beats,Sunday’s game con la familia was hella fun.🏟️🏈 @49ers #FTTB https://t.co/JLzKZLCPNL,['FTTB'],2,0,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,sunday game con la familia hella fun,0.5563,-0.05000000000000002,0.5063,True
39,1597673576697454592,2022-11-29 19:27:18+00:00,King1Nine,"As @DanHanzus said: ""there's something special cooking in Santa Clara"" @49ers #FTTB #NinerGang","['FTTB', 'NinerGang']",0,0,"[User(username='DanHanzus', id=73177902, displayname='Dan Hanzus', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,said theres something special cooking santa clara,0.4019,0.35714285714285715,0.7590428571428571,True
40,1597670670615609344,2022-11-29 19:15:45+00:00,GETEMBOY,I looking forward to seeing a well rounded performance from the @49ers against #MIA. I know Kyle will be in his bag of goodies. #BullySeason #ShanatudeUniversity #FTTB https://t.co/DiOC96CrnU,"['MIA', 'BullySeason', 'ShanatudeUniversity', 'FTTB']",63,3,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-80.299923, latitude=26.5670568)",looking forward seeing well rounded performance know kyle bag goodies,0.2732,0.0,0.2732,True
41,1597667000934875136,2022-11-29 19:01:10+00:00,49ersSupporters,"Six decades of football photography: Michael Zagaris talks fighting for access, the San Francisco 49ers' deep Peninsula roots and his new photo book #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/Esux499LM2","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,2,,,six decades football photography michael zagaris talks fighting access san francisco 49ers deep peninsula roots new photo book,-0.3612,0.06818181818181818,-0.29301818181818184,False
43,1597663372186484736,2022-11-29 18:46:45+00:00,LeizlTabon,Just found out I share a birthday with Russell Wilson. That absolutely guts me as a #Niners fan.,['Niners'],0,0,,,found share birthday russell wilson absolutely guts fan,0.5829,0.2,0.7828999999999999,True
44,1597657130311757825,2022-11-29 18:21:57+00:00,ChrisPedersen80,"Check out San Francisco 49ers Sports Specialties 40th Anniversary 1946-1986 Snapback, RARE https://t.co/18y5fg1H7c #eBay via @eBay 
#49ers #Niners #49ersthrowback","['eBay', '49ers', 'Niners', '49ersthrowback']",0,0,"[User(username='eBay', id=19709040, displayname='eBay', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,check san francisco 49ers sports specialties 40th anniversary 1946 1986 snapback rare via,0.0,0.3,0.3,True
45,1597656395796692992,2022-11-29 18:19:02+00:00,49ersSupporters,49ers Get Concerning Injury Update On Christian McCaffrey #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/zSpN0z3GLI,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers get concerning injury update christian mccaffrey,-0.4215,0.0,-0.4215,False
47,1597653621952348160,2022-11-29 18:08:01+00:00,49ersSupporters,Nick Bosa relieved he didn’t jump offside on perfectly timed game-clinching sack #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/54RIZ1K1V0,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nick bosa relieved jump offside perfectly timed game clinching sack,0.7783,0.3,1.0783,True
48,1597652475976220673,2022-11-29 18:03:27+00:00,49ersSupporters,Saints report card: How we graded New Orleans in their Week 12 loss #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/oLoi45EO6C,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,saints report card graded new orleans week 12 loss,-0.3182,0.13636363636363635,-0.18183636363636363,False
49,1597651147145515008,2022-11-29 17:58:11+00:00,BatteredJetsFan,"Thank you @KBattereDHerons for helping fill in for @BeardedPhinatic on the Battered Phins Fans while he’s away. 
We talked about the current win streak, the upcoming schedule for the #Dolphins &amp; how I think the #FTTB Niners are overrated
🤷‍♂️ #FinsUp 

https://t.co/r2gCXADvtd https://t.co/Y7hIj8ZnBk","['Dolphins', 'FTTB', 'FinsUp']",9,0,"[User(username='KBattereDHerons', id=1574182094439424005, displayname='Kris Battered Herons', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BeardedPhinatic', id=972963745096970240, displayname='Bearded Phinatic', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,thank helping fill battered phins fans away talked current win streak upcoming schedule amp think niners overrated,0.8176,0.4,1.2176,True
50,1597651138177863683,2022-11-29 17:58:08+00:00,49ersSupporters,"49ers lose RB Elijah Mitchell (knee), sign CB Janoris Jenkins to practice squad #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/1dV8s5sMOI","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers lose rb elijah mitchell knee sign cb janoris jenkins practice squad,-0.4019,0.0,-0.4019,False
52,1597648448572227585,2022-11-29 17:47:27+00:00,Niner4ever80,"Watching the Dolphins last game, their passing game looks similar to the Niners, a lot of quick 8-10 yard passes. Near the end of the game, their O line was horrible. I say, play more man coverage and spy Tua in passing situations. The D line should feast! #FTTB",['FTTB'],0,0,,,watching dolphins last game passing game looks similar niners lot quick 8 10 yard passes near end game line horrible say play man coverage spy tua passing situations line feast,-0.2732,-0.22083333333333333,-0.4940333333333333,False
54,1597645122174218240,2022-11-29 17:34:14+00:00,whopsauce13,"@Delta49erx A lot of ex-Niners I will forever ride with if they aren’t playing us. I want Mostert to stay healthy, Wilson was a good soldier. Who the fuck is Trent Sherfield, I’ve already forget his 16 catches as a @49ers #FTTB 😂😂 https://t.co/6NG64YsHNM",['FTTB'],1,0,"[User(username='Delta49erx', id=61907097, displayname='Smedium King 👑 🎮🎧✈️💍', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,lot ex niners forever ride playing us want mostert stay healthy wilson good soldier fuck trent sherfield already forget 16 catches,0.3182,0.26666666666666666,0.5848666666666666,True
56,1597640500495888384,2022-11-29 17:15:52+00:00,Magic8Bill,"🚨NFC PLAYOFF PICTURE🚨 

1. @Eagles #FlyEaglesFly 
2. @Vikings #Skol 
3. @49ers #FTTB 
4. @Buccaneers #GoBucs 
5. @dallascowboys #DallasCowboys 
6. @Giants #TogetherBlue 
7. @Commanders #HTTC","['FlyEaglesFly', 'Skol', 'FTTB', 'GoBucs', 'DallasCowboys', 'TogetherBlue', 'HTTC']",0,0,"[User(username='Eagles', id=180503626, displayname='Philadelphia Eagles', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Vikings', id=25545388, displayname='Minnesota Vikings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Buccaneers', id=36155311, displayname='Tampa Bay Buccaneers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dallascowboys', id=8824902, displayname='Dallas Cowboys', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Giants', id=240734425, displayname='New York Giants', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Commanders', id=36375662, displayname='Washington Commanders', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,nfc playoff picture 1 2 3 4 5 6 7,-0.5719,0.0,-0.5719,False
58,1597637478764134400,2022-11-29 17:03:52+00:00,49ersSupporters,Rashid Shaheed making a strong case for more opportunities with the Saints #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/SFB4DAeNsD,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,rashid shaheed making strong case opportunities saints,0.7096,0.4333333333333333,1.1429333333333334,True
59,1597637312795578370,2022-11-29 17:03:12+00:00,SportsMapRadio,"Bonta Hill, 95.7 The Game joins Wake Up Call https://t.co/59K5rL7NjP via @Audioboom #Niners #JimmyGaroppolo #ChristianMcCaffrey #FTTB","['Niners', 'JimmyGaroppolo', 'ChristianMcCaffrey', 'FTTB']",0,0,"[User(username='Audioboom', id=21184977, displayname='Audioboom', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,bonta hill 95 7 game joins wake call via,0.0,-0.4,-0.4,False
60,1597636818845007872,2022-11-29 17:01:14+00:00,49ersSupporters,49ers Analysis: Defense playing at Super Bowl level #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/s4VZjjdz1n,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers analysis defense playing super bowl level,0.7351,0.3333333333333333,1.0684333333333333,True
