,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
14,1585033942012669954,2022-10-25 22:21:54+00:00,scorpioniner,#Live #49ers #FTTB  49ers Offensive Film Review: How Christian McCaffrey can help Niners off... https://t.co/VckYLDJTLA via @YouTube,"['Live', '49ers', 'FTTB']",0,0,"[User(username='YouTube', id=10228272, displayname='YouTube', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,49ers offensive film review christian mccaffrey help niners via,-0.0772,0.0,-0.0772,False
15,1585030693406605312,2022-10-25 22:09:00+00:00,49ersSupporters,Fantasy Football Week 8: Tight end rankings #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/wctCNHboj1,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,fantasy football week 8 tight end rankings,0.0,-0.17857142857142858,-0.17857142857142858,False
19,1585027386932101120,2022-10-25 21:55:52+00:00,SonsofJohnnieLe,Who’s going to the Niners game in LA this Sunday? #FTTB  🤚🏽 https://t.co/8C7JPQRhkH,['FTTB'],6,0,,,going niners game la sunday,0.0,-0.4,-0.4,False
20,1585026172098084864,2022-10-25 21:51:02+00:00,DDOGPodcast,"I'm pleased to announce the next marquee guest of the @DDOGPodcast is 2012 NFC Champion, Super Bowl XLVII participant, and 2013 NFC Championship Game Starter, former @49ers Runningback @Boobie24Dixon !!

Episode will air November 5th

#NFL #49ers #FTTB #podcast #spotify https://t.co/mu6tBhOHB6","['NFL', '49ers', 'FTTB', 'podcast', 'spotify']",3,0,"[User(username='DDOGPodcast', id=1545211383037407232, displayname='Digitally Dreaming Off The Gridiron Podcast', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Boobie24Dixon', id=144668286, displayname='Anthony Dixon', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,im pleased announce next marquee guest 2012 nfc champion super bowl xlvii participant 2013 nfc championship game starter former runningback episode air november 5th,0.7351,0.08666666666666664,0.8217666666666666,True
22,1585014226942304260,2022-10-25 21:03:34+00:00,49ersSupporters,NFL Team Game Highs and Lows #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/4GpwxkkNSi,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl team game highs lows,-0.2023,-0.4,-0.6023000000000001,False
23,1585013862293995520,2022-10-25 21:02:07+00:00,Chase_Senior,"Going LIVE on the #49ers Report right now.

- Should the Niners trade for Mac Jones?

- Impressed with Christian McCaffrey

- 49ers vs. Rams preview

Let's rock: https://t.co/hGqa8sBMt1

#FTTB @ChatSports https://t.co/frjQmgvYfU","['49ers', 'FTTB']",7,4,"[User(username='ChatSports', id=81275395, displayname='Chat Sports', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,going live report right niners trade mac jones impressed christian mccaffrey 49ers vs rams preview lets rock,0.4767,0.3555194805194805,0.8322194805194805,True
25,1585003989338243072,2022-10-25 20:22:53+00:00,LanceMedow,"ICYMI I had a great chat with former #Panthers RB coach Jim Skipper on SXM MDSR's Sports Saturday about McCaffrey being traded to the #Niners, his fit in Shanahan's offense, coaching McCaffrey in Carolina, conversations leading up to the 2017 draft &amp; more https://t.co/M8hhrC93Qk","['Panthers', 'Niners']",1,0,,,icymi great chat former rb coach jim skipper sxm mdsrs sports saturday mccaffrey traded fit shanahans offense coaching mccaffrey carolina conversations leading 2017 draft amp,0.6808,0.4000000000000001,1.0808,True
26,1585001000204656641,2022-10-25 20:11:01+00:00,49ersSupporters,Game Day: Reliving L.A.'s Olympic Auditorium #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/iKIr7zCZ5g,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,game day reliving l olympic auditorium,0.0,-0.4,-0.4,False
27,1585000246031024128,2022-10-25 20:08:01+00:00,49ersSupporters,Top Running Back Targets to Monitor at 2022 NFL Trade Deadline #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/VFbd8RUYPK,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,top running back targets monitor 2022 nfl trade deadline,0.2023,0.25,0.45230000000000004,True
28,1584998834799009794,2022-10-25 20:02:24+00:00,CARavens,"Let me know your thoughts @floress911 everywhere! Feel free to send me your NFL takes to be featured in a future episode! We talk #Niners going all win, #Lions falling way off, New York renaissance, Father Time and a lot more this week on The First Thing https://t.co/BxZm38ahIk","['Niners', 'Lions']",1,0,"[User(username='floress911', id=4705844750, displayname='J053 🐜', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,let know thoughts everywhere feel free send nfl takes featured future episode talk going win falling way new york renaissance father time lot week first thing,0.7579,0.31727272727272726,1.0751727272727272,True
29,1584998602652483591,2022-10-25 20:01:29+00:00,49ersSupporters,NFL Team Game Highs and Lows #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/8fXgZtxJbX,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl team game highs lows,-0.2023,-0.4,-0.6023000000000001,False
30,1584995988409909292,2022-10-25 19:51:06+00:00,49ersSupporters,2022 NFL Rookie of the Year odds: Kenneth Walker leads after Breece Hall injury #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/nn2qZXz9Zp,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,2022 nfl rookie year odds kenneth walker leads breece hall injury,-0.4215,0.0,-0.4215,False
31,1584990978204917760,2022-10-25 19:31:11+00:00,StevenFrain1,My impression of Mike Mglenchy blocking @49ers #fttb https://t.co/j7BEetuh6X,['fttb'],0,1,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,impression mike mglenchy blocking,-0.1779,0.0,-0.1779,False
32,1584988549023399936,2022-10-25 19:21:32+00:00,THEWALLY32,"Earth 🌎,Wind💨,&amp; Fire🔥after the bye will lead the San Francisco @49ers into the playoffs #FTTB https://t.co/ThzP8GhShu",['FTTB'],2,1,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,earth wind amp fire bye lead san francisco playoffs,-0.34,0.0,-0.34,False
33,1584988414843174913,2022-10-25 19:21:00+00:00,49ersSupporters,"49ers overreactions: Kyle Shanahan, coaching to blame for 3-4 start? #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/gLh1B5qVLr","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers overreactions kyle shanahan coaching blame 3 4 start,-0.34,0.0,-0.34,False
34,1584986403720552448,2022-10-25 19:13:00+00:00,49ersSupporters,"Rams HC Sean McVay on 49ers: 'Oh S---, They're Getting Another Great Player?' #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/yDFxAVXuYb","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,rams hc sean mcvay 49ers oh theyre getting another great player,0.6249,0.8,1.4249,True
35,1584985903365251072,2022-10-25 19:11:01+00:00,49ersSupporters,Top Running Back Targets to Monitor at 2022 NFL Trade Deadline #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/6iDYTNpkjB,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,top running back targets monitor 2022 nfl trade deadline,0.2023,0.25,0.45230000000000004,True
36,1584983219275206660,2022-10-25 19:00:21+00:00,SVPR_Sweetheart,"@EricLMitchell If Bailey's starting then @Patriots PR better spruce him up in pressers. Get his energy up a notch and give fans some hope. I liked @JimmyG_10' post #Chiefs presser: #Niners have ""the right corps of guys,"" ""gotta stick together,"" and ""lot of football left to play.""","['Chiefs', 'Niners']",0,0,"[User(username='EricLMitchell', id=55623038, displayname='Eric L. Mitchell', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Patriots', id=31126587, displayname='New England Patriots', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JimmyG_10', id=339317307, displayname='Jimmy Garoppolo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,baileys starting pr better spruce pressers get energy notch give fans hope liked post presser right corps guys gotta stick together lot football left play,0.9022,0.27714285714285714,1.1793428571428572,True
37,1584982764042219522,2022-10-25 18:58:33+00:00,Cjcrosscourt,@CrantGohn He rain his QB into 400 pound lineman cuz he was scared of him throwing interceptions (never gave the black QB a chance) #nfl #Niners #ninerempire,"['nfl', 'Niners', 'ninerempire']",0,0,"[User(username='CrantGohn', id=1255633431830003712, displayname='Crant Gohn', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,rain qb 400 pound lineman cuz scared throwing interceptions never gave black qb chance,-0.2263,-0.16666666666666666,-0.3929666666666667,False
40,1584970798829342743,2022-10-25 18:11:00+00:00,49ersSupporters,"Christian McCaffrey trade could set 49ers' run game back, Bill Barnwell says #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/Jz4XZzrqOu","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,christian mccaffrey trade could set 49ers run game back bill barnwell says,0.0,-0.13333333333333333,-0.13333333333333333,False
41,1584970043464581120,2022-10-25 18:08:00+00:00,49ersSupporters,Why the 49ers' Loss to the Chiefs was their Little Big Horn #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/6cTavi7qOc,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers loss chiefs little big horn,-0.3182,-0.09375,-0.41195,False
42,1584968514884014084,2022-10-25 18:01:55+00:00,49ersSupporters,Game Day: Reliving L.A.'s Olympic Auditorium #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/4R1rvCX8F2,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,game day reliving l olympic auditorium,0.0,-0.4,-0.4,False
43,1584968191549517829,2022-10-25 18:00:38+00:00,TeamGaroppolo,"@JedYork told y'all last year and he gets what he wants. @MaioccoNBCS

#FeelsGreatBaby 🥰 @JimmyG_10

#TeamGaroppolo10 💞 #49ers #FTTB #JimmyGaroppolo @49ers https://t.co/IiYUtHR83a","['FeelsGreatBaby', 'TeamGaroppolo10', '49ers', 'FTTB', 'JimmyGaroppolo']",1,0,"[User(username='JedYork', id=388472830, displayname='Jed York', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MaioccoNBCS', id=27796499, displayname='Matt Maiocco', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JimmyG_10', id=339317307, displayname='Jimmy Garoppolo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,told yall last year gets wants,0.0,0.1,0.1,True
44,1584967538701701121,2022-10-25 17:58:03+00:00,49ersSupporters,"The Good, the Bad and the Ugly: 5 Takeaways from Week 7 #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/z0h7NunLTQ","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,good bad ugly 5 takeaways week 7,-0.5994,-0.23333333333333328,-0.8327333333333333,False
45,1584967353343045632,2022-10-25 17:57:18+00:00,MikeHurtads,"Niners will be aight - went toe to toe w KC through 3 quarters. Lot to improve in, but a very talented team. First goal above all else is always - win your division #FTTB",['FTTB'],0,0,,,niners aight went toe toe w kc 3 quarters lot improve talented team first goal else always win division,0.875,0.5833333333333334,1.4583333333333335,True
49,1584951230505357316,2022-10-25 16:53:14+00:00,SportsGridRadio,"Does Home-Field Advantage Even Matter Anymore!? 😡

@RightSideVP and @TheKevinWalsh preview the NFC West clash between the 𝟒𝟗𝐞𝐫𝐬 and 𝐑𝐚𝐦𝐬 on Sunday with the Niners being the favorites despite playing away 🧐

All odds via @FDSportsbook 💸

#FTTB #RamsHouse https://t.co/IdM3PdqK95","['FTTB', 'RamsHouse']",2,0,"[User(username='RightSideVP', id=1199000592, displayname=""Donnie 'RightSide' Seymour"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TheKevinWalsh', id=4149890065, displayname='Kevin Walsh Jr.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FDSportsbook', id=2160790669, displayname='FanDuel Sportsbook', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,home field advantage even matter anymore preview nfc west clash sunday niners favorites despite playing away odds via,-0.1007,0.0,-0.1007,False
50,1584945895455744001,2022-10-25 16:32:03+00:00,turtle_hannah,"If the Niners keep Trey Lance, there shouldn't be a need to run him like Shanny was doing initially. You've got CMC, Mitchell, El Jefe AND Deebo. Run only when necessary! #FTTB #49ers","['FTTB', '49ers']",7,1,,,niners keep trey lance shouldnt need run like shanny initially youve got cmc mitchell el jefe deebo run necessary,-0.2755,0.0,-0.2755,False
52,1584943117559545858,2022-10-25 16:21:00+00:00,49ersSupporters,Chiefs’ Willie Gay Jr. credits strength coach with having him ready following suspension #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/Uot9uCFvCg,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,chiefs willie gay jr credits strength coach ready following suspension,0.802,0.20555555555555557,1.0075555555555555,True
54,1584942611889934337,2022-10-25 16:19:00+00:00,Flakkers,No better therapy than discussing a Niners loss with these guys. #FTTB #FaithfulToTheUK #NinerEmpire #49erFaithful https://t.co/dcoLVfMigM https://t.co/AbtuyFpZ6B,"['FTTB', 'FaithfulToTheUK', 'NinerEmpire', '49erFaithful']",5,3,,,better therapy discussing niners loss guys,0.1531,0.5,0.6531,True
55,1584942222205517825,2022-10-25 16:17:27+00:00,Patterdude,Harbaugh was at the @49ers game Sunday and I’m starting to wonder if maybe he could stick around for a few years. He received a very loud round of applause. The faithful know that Baalke was the problem there. #FTTB,['FTTB'],3,0,"[User(username='49ers', id=43403778, displayname='San Francisco 49ers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,harbaugh game sunday starting wonder maybe could stick around years received loud round applause faithful know baalke problem,0.4588,-0.125,0.3338,True
57,1584939845507489795,2022-10-25 16:08:00+00:00,49ersSupporters,"2022 NFL MVP odds: Joe Burrow pushing Josh Allen, Jalen Hurts, Patrick Mahomes #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/rYt5EhkKjr","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,0,,,2022 nfl mvp odds joe burrow pushing josh allen jalen hurts patrick mahomes,-0.4767,0.0,-0.4767,False
58,1584938166322184193,2022-10-25 16:01:20+00:00,49ersSupporters,Christian McCaffrey drew interest from two other notable teams before 49ers trade #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/eKrI0kPBHl,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,0,,,christian mccaffrey drew interest two notable teams 49ers trade,0.4588,0.25,0.7088,True
59,1584938036340613121,2022-10-25 16:00:49+00:00,49ersSupporters,Jet sweeps play to Mecole Hardman's strengths #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/QylfOrAZZx,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",1,0,,,jet sweeps play mecole hardmans strengths,0.6249,0.0,0.6249,True
61,1584935581406167040,2022-10-25 15:51:03+00:00,49ersSupporters,NFL Team Game Highs and Lows #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/FB5JNpgaMF,"['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,nfl team game highs lows,-0.2023,-0.4,-0.6023000000000001,False
62,1584934308963393538,2022-10-25 15:46:00+00:00,49ersSupporters,"49ers mailbag: Rams better brace for more McCaffrey, another pick-six #SanFrancisco49ers #49ers #SF49ers #Niners #GoNiners #Ers https://t.co/4x4NjvKruj","['SanFrancisco49ers', '49ers', 'SF49ers', 'Niners', 'GoNiners', 'Ers']",0,0,,,49ers mailbag rams better brace mccaffrey another pick six,0.4404,0.5,0.9404,True
